actual,ae_persistence,ae_linear,ae_deep,ae_linear_mv,ae_deep_mv
4736,135,95.5952,126.695,109.161,132.886
4871,23,9.11689,16.7915,4.52809,20.6119
4894,11,28.6842,13.3606,15.1425,19.675
4905,6,23.2821,14.3404,9.82752,15.8654
4911,8,16.5963,53.6126,3.32321,14.9451
4919,23,10.1181,14.2218,2.85102,29.0025
449,4,0.129568,0.556917,0.948919,0.775269
445,3,10.1362,9.36175,9.31183,4.56603
448,24,25.5744,26.344,24.7135,25.9674
472,3,1.54787,7.86888,2.38454,4.34565
469,2,3.22968,14.4938,2.41141,13.6035
467,25,27.3631,24.3226,26.5077,26.5238
492,12,12.6931,15.7327,11.8276,14.7441
504,2,1.37647,6.16775,0.512511,4.74938
506,2,2.43839,2.2624,1.55449,3.86879
508,1,0.067403,3.21854,0.957972,2.46153
507,5,6.65683,4.22088,5.73946,1.53044
512,5,7.60952,11.4574,6.65884,7.90917
622,41,40.1827,42.5491,41.0359,45.1427
581,1,3.98759,1.38435,3.14103,0.49016
582,12,12.3574,6.29865,11.4997,6.32844
594,3,3.18496,8.54594,2.34885,4.96061
597,11,14.6349,12.7368,13.7926,19.3474
608,37,35.1924,32.6877,34.3107,33.42
645,11,6.72942,10.8778,5.84786,12.9501
656,1,3.1773,1.18965,4.06647,1.03508
657,0,5.51788,4.36693,6.41197,2.31057
657,8,10.0191,14.7303,10.9221,9.74697
649,8,6.53086,11.2258,5.59417,9.25609
657,7,3.46299,5.87603,2.51005,2.41533
1144,29,23.3451,22.686,24.4602,28.4272
1115,14,22.9205,12.5575,21.8021,14.3385
1129,40,34.284,27.0367,33.1367,34.0513
1169,36,34.651,66.5162,35.6908,50.2803
1133,12,18.3552,27.5295,17.3355,36.8266
1145,74,71.2586,61.2498,70.1869,70.5531
1219,20,10.3539,20.9274,9.29095,20.5145
1239,3,4.58768,1.99246,5.66441,0.0407123
1242,1,9.3636,1.32669,10.4591,6.74019
1241,15,19.9186,24.3805,21.013,16.5972
1226,6,3.37424,3.91406,4.52634,5.80442
1220,20,14.7216,17.2327,13.5876,16.4908
10967,361,354.143,513.917,258.814,261.497
10606,275,282.103,144.99,380.089,303.414
10881,238,160.293,129.526,259.806,209.512
11119,13,132.207,303.468,32.317,158.509
11132,389,399.311,505.215,300.818,346.093
10743,473,409.492,414.888,512.507,398.909
11216,345,213.927,272.453,319.744,411.13
11561,17,89.9031,143.229,16.3247,35.0602
11578,47,66.5088,124.846,39.4742,130.478
11625,118,28.4851,135.276,135.001,91.4136
11743,2,76.4976,124.139,29.2167,79.603
11745,19,71.9869,69.098,32.2672,140.761
768,23,24.6461,33.9366,27.7105,21.5387
745,11,10.6445,0.800647,7.5454,0.266498
756,28,18.9159,10.1495,15.7575,20.9588
784,4,6.07167,12.2076,9.15169,6.79735
788,7,2.58361,5.43005,5.60826,3.7038
795,43,27.6816,36.6817,24.5823,36.2136
838,11,8.70119,2.70271,11.7821,8.63322
849,0,16.955,1.86584,20.0355,3.4741
849,1,12.9127,11.4176,16.0607,12.68
850,9,2.63971,3.70845,5.90503,6.55021
859,0,6.11481,12.2513,9.49494,5.73967
859,19,10.1065,17.5493,6.56692,11.489
50,1,0.861254,1.35909,1.30968,1.0987
49,2,1.93495,1.64998,1.47063,1.16142
51,1,0.294825,0.369389,0.171161,0.587109
52,1,1.37802,1.92854,1.83257,1.57973
51,1,0.724998,0.0461638,0.265166,0.0991172
52,4,2.88027,3.85233,2.3968,3.69009
56,0,1.1437,0.0680061,1.62501,0.246761
56,0,1.22327,0.134782,1.70346,0.252315
56,0,1.08874,0.44541,1.57436,0.323488
56,0,0.795008,0.220214,1.28531,0.0792722
56,0,0.520479,0.41366,1.01815,0.0416735
56,1,0.723638,0.295191,0.211138,0.455835
12795,104,69.1534,115.499,176.745,310.546
12899,174,7.84777,210.464,241.478,82.0916
13073,347,22.3696,166.576,276.439,14.779
13420,48,306.328,346.715,50.0446,204.371
13468,174,188.922,66.4849,72.6823,16.9433
13642,747,265.236,544.298,540.745,592.4
14389,374,198.054,207.64,84.0131,268.535
14763,3,548.584,29.1861,265.804,175.087
14766,12,455.682,93.8017,172.077,79.6706
14754,187,222.977,91.9956,63.2486,163.809
14941,56,277.166,353.444,9.5224,96.6062
14997,204,114.93,240.656,170.576,311.252
1317,7,10.9973,18.6428,1.20079,21.3633
1324,39,16.9418,7.17484,27.0131,19.2864
1363,20,12.3645,12.7507,2.14726,12.8523
1383,16,18.954,3.92601,8.46675,11.2922
1399,12,27.4909,25.7976,16.7632,22.6894
1411,50,0.0322502,25.4155,11.2095,29.2292
1461,2,45.9071,9.09228,34.6069,5.18491
1463,23,26.9234,12.4546,15.4397,16.795
1486,13,26.2566,31.0477,14.6802,11.6168
1499,26,12.3341,19.4679,0.701263,0.30501
1525,2,27.728,13.8267,16.1839,10.2107
1527,15,13.0639,18.8519,1.67445,22.5952
2071,5,18.8231,9.24179,24.2047,48.9059
2076,2,24.4724,37.9157,29.8347,31.2907
2078,14,22.9725,37.9765,28.2309,6.91393
2092,4,44.0113,15.9745,49.0021,28.7863
2088,23,22.3051,42.8322,27.0995,1.59386
2111,49,5.15489,23.0662,9.81936,36.2464
2160,18,44.2394,19.5866,48.7954,47.9323
2178,2,51.9765,58.2443,56.5966,3.26506
2176,0,46.9444,1.47124,51.6828,12.0966
2176,3,35.2657,6.94717,40.2618,25.148
2179,12,34.8973,18.2657,40.1934,1.21599
2167,0,35.8183,40.1554,41.4346,36.0293
1014,13,11.0665,19.0267,10.276,24.6521
1001,16,20.9903,16.3396,21.8224,9.89652
1017,32,29.1509,22.5955,30.0049,20.0209
1049,11,6.58966,13.3144,7.52773,6.87045
1060,4,5.5041,0.77118,6.49306,8.99833
1064,64,57.9158,53.915,58.9965,54.6199
1128,23,9.97084,13.9895,11.0874,19.8692
1151,4,4.01772,6.67349,2.88897,1.16046
1155,3,6.7624,2.34913,5.66432,6.15212
1158,9,1.28046,4.92407,2.34479,6.76109
1167,3,7.47934,6.53149,6.47454,4.79602
1164,13,5.2119,14.956,6.1412,0.0566646
553,12,14.3539,13.4272,13.7899,8.44556
541,12,5.91411,2.66139,6.4894,6.0354
553,5,4.099,1.88624,3.49806,0.616442
558,16,24.2059,28.829,23.577,26.6242
542,2,7.45766,7.0475,6.77846,6.78766
544,7,0.0994466,1.79777,0.62401,0.479449
551,25,12.0406,20.0426,12.8051,21.6596
576,6,5.95809,2.71873,5.19225,4.11995
582,2,9.49343,6.14058,8.73624,4.0554
584,2,11.4148,8.24707,10.6895,7.69517
582,3,7.71199,0.39094,7.02245,3.3067
579,10,0.299461,10.8852,0.931761,0.759533
4757,68,50.2575,60.8263,47.0974,59.0235
4689,60,92.1866,85.042,95.4418,89.7611
4749,128,128.377,135.437,131.673,126.969
4877,0,11.5924,59.8225,8.19584,44.1955
4877,79,53.9847,40.079,50.4644,2.36172
4798,151,158.959,138.367,162.582,159.323
4949,90,84.7528,89.2493,88.465,100.476
5039,4,7.78798,5.28563,4.08676,4.98397
5043,4,8.80463,19.3983,5.16979,26.7335
5039,3,10.9502,10.3309,7.4015,3.80517
5036,10,5.79047,29.9875,9.22421,22.9605
5046,8,9.99946,24.0702,6.68739,17.6717
524,33,39.7185,24.285,42.1953,43.7888
491,24,14.7814,7.10076,12.1977,7.41813
515,10,5.78686,12.166,8.36887,4.18413
525,8,20.7422,17.4707,23.2224,20.0202
517,7,0.917247,7.29935,3.41244,9.78718
524,57,37.3197,45.1226,34.6399,39.19
581,9,15.2981,2.51288,17.9762,0.946715
590,8,25.8584,22.2775,28.5389,20.7744
582,0,17.7825,21.393,20.4864,10.2007
582,9,8.77691,2.51048,11.595,6.10627
591,12,26.9107,9.86168,29.7447,24.8053
579,17,32.8294,19.3046,35.6718,32.7503
245,2,1.89747,0.864104,1.54211,1.00149
247,5,4.24542,4.4647,3.88239,3.84796
252,2,3.42463,5.70318,3.77694,4.92723
250,2,3.27285,5.49421,3.60973,3.63392
248,5,4.67882,0.653262,4.34401,1.47797
253,14,9.50479,15.8931,9.1611,14.1886
267,4,6.84765,3.26834,7.17816,3.2579
263,1,3.28579,2.27862,3.61525,0.971155
264,0,3.9489,2.09603,4.28989,1.52296
264,9,10.0532,12.9312,10.3888,14.0074
255,5,3.49849,4.82733,3.14675,3.85299
260,2,2.18465,0.0004702,1.81112,2.52169
4637,23,8.5234,41.4378,12.2562,40.976
4660,42,30.3857,14.4582,34.1669,13.809
4702,111,65.7363,40.1993,69.7017,97.9815
4813,7,43.7041,29.7784,39.4197,18.9227
4820,19,40.2394,23.9406,35.5778,10.8893
4839,77,3.46979,45.2103,8.45353,57.551
4916,19,58.9074,39.6728,53.7363,14.646
4935,4,71.164,5.36182,65.945,21.1764
4939,10,46.0886,24.8983,41.021,11.9797
4949,31,23.8695,15.6846,19.059,8.01884
4980,5,44.6117,19.8761,40.1416,11.7893
4975,27,9.92817,29.6262,5.78189,15.4269
548,2,1.8388,3.07744,1.78352,4.31859
546,18,19.7768,15.7879,19.7344,11.6392
564,8,6.42829,1.38759,6.3949,6.39868
572,2,0.956819,16.2702,0.949158,10.4844
570,12,13.9978,12.9128,14.0377,17.2725
582,43,41.6961,34.2443,41.741,37.1496
625,24,16.4628,25.5262,16.5113,22.8351
649,3,4.43094,5.81318,4.36321,2.45721
652,2,1.3553,0.544361,1.31443,0.927606
654,11,5.31746,4.81442,5.34526,4.16166
665,7,9.59462,0.16862,9.58926,10.7151
658,9,7.37346,6.79567,7.37055,1.99199
4028,33,10.3898,20.1181,10.4807,78.3715
4061,43,15.7786,8.06476,15.8806,10.2086
4104,40,6.06619,42.8931,5.82701,2.52368
4144,13,39.6679,21.882,39.1224,21.2352
4157,28,26.5613,17.0269,25.6794,4.53225
4185,103,24.4605,63.3309,25.5953,84.3912
4288,14,68.48,20.5409,67.1887,37.2966
4302,7,84.7952,24.1422,83.4961,13.2546
4295,1,61.3738,3.0499,60.2315,18.9088
4296,9,47.4536,8.25169,46.5545,18.0768
4305,4,44.4102,52.8268,43.8861,19.2839
4309,5,51.2303,23.4498,50.7645,68.069
991,3,4.54084,18.5969,4.4366,17.6219
994,21,15.3372,14.1098,15.2521,3.68666
1015,26,8.53747,3.88618,8.51912,20.1007
1041,15,34.8844,58.1826,34.7035,48.5393
1026,26,0.151451,8.33321,0.192596,0.937531
1052,51,25.2876,7.94781,25.7958,24.1
1103,70,19.5097,52.6359,20.1028,55.3519
1173,5,39.8899,39.3494,39.2163,29.6806
1168,7,34.6435,17.728,34.0457,23.3768
1161,27,6.45444,22.4176,6.95162,19.3112
1188,3,11.4635,15.7441,11.1883,1.74642
1191,45,31.8343,7.24906,31.8893,15.2941
175,2,1.86448,1.39977,2.93735,1.98021
173,7,5.38829,2.51132,4.27879,4.57003
180,2,0.837882,2.22248,1.94291,0.59452
182,4,5.92345,7.97484,6.99603,5.00816
178,4,2.62861,4.94376,1.54435,3.55272
182,8,5.41028,7.3147,4.29116,8.5656
190,7,2.55204,7.3663,1.41157,7.98607
197,4,7.02766,3.12866,8.15829,3.33289
193,0,1.88594,0.101372,3.02156,0.628352
193,4,1.20799,3.80447,0.0324506,2.23047
197,1,0.891299,2.90211,2.08991,2.29525
198,5,7.81063,1.70635,8.99624,6.78577
1029,82,80.3396,91.139,76.9915,95.5506
947,29,32.6389,27.7613,36.1121,11.7523
976,51,42.7574,29.0456,46.3952,29.3626
1027,6,3.83834,33.3863,0.0858726,23.9032
1033,20,15.0643,6.12329,18.9856,15.9867
1053,79,60.6345,61.5693,64.8591,67.942
1132,22,1.23801,8.92031,5.58987,16.5285
1154,9,9.8352,5.96159,5.42355,1.82614
1163,16,5.93988,19.5501,1.54566,17.6587
1179,10,25.2626,22.284,20.9468,21.1951
1169,6,6.07401,21.5569,1.832,5.36747
1175,24,15.824,19.6326,19.939,8.85181
368,3,2.63371,4.40097,3.40124,3.76758
365,10,11.0865,7.76536,10.3107,6.44279
375,12,11.1845,5.83074,10.3753,7.69511
387,7,4.27473,4.94501,3.48191,1.21747
394,5,6.82443,10.7089,7.60138,7.02782
389,13,12.1957,7.20361,11.4015,9.93447
402,9,3.03435,7.46901,2.22227,6.02376
411,4,0.290132,1.15805,1.10855,1.53469
415,4,8.84364,4.05984,9.66635,7.67043
411,1,1.72942,7.96884,2.56116,4.25717
412,7,8.76578,4.49193,9.60004,8.36182
405,6,1.23102,0.086303,0.391782,1.3036
778,15,21.6882,17.8394,23.0701,16.8026
793,44,56.22,46.8287,57.7226,36.4094
837,61,56.9458,43.7599,58.5328,48.373
898,9,8.14904,29.9662,9.86689,13.4518
907,8,17.9542,0.631847,19.7756,27.6994
915,122,117.109,95.8689,119.177,106.624
1037,45,34.1015,40.9514,36.262,38.9805
1082,35,21.8633,31.7848,24.1021,26.6217
1117,17,6.52696,12.779,8.74811,13.109
1134,33,19.2679,25.7549,21.4892,23.4093
1167,1,11.8526,11.7324,9.70899,2.65009
1166,10,1.69768,6.14284,3.76444,3.07416
3302,19,23.9965,10.2188,25.8209,12.5692
3321,46,52.7565,45.9663,54.6457,23.3024
3367,74,63.9597,44.9581,65.9158,41.1349
3441,23,11.6764,22.4731,13.785,18.1864
3464,32,22.2384,6.2182,24.5162,22.9024
3496,110,88.3495,89.903,90.7517,98.8098
3606,52,18.0038,31.037,20.4914,46.9707
3658,4,28.6034,8.8216,26.0996,8.6715
3662,2,19.6645,1.33766,17.2119,1.0328
3664,16,8.11396,11.8713,5.75222,1.249
3680,7,19.3519,4.07297,17.1108,0.925744
3673,25,6.03718,35.2072,8.12535,4.08232
822,30,16.6629,28.9546,14.9686,26.9637
792,22,33.1433,11.5172,34.8928,12.9255
814,16,25.6228,14.0661,27.4379,11.3547
830,12,15.2578,11.8137,17.1408,12.0305
842,14,15.96,34.5388,17.9428,16.3615
856,28,26.3418,26.1501,28.4151,32.8675
884,21,17.1049,25.0237,19.261,23.574
905,9,2.70266,21.3233,4.87803,14.6919
914,1,4.40336,10.9329,2.26156,1.34603
915,36,32.2276,50.1604,30.1726,35.7488
879,1,10.8465,0.830367,12.8304,0.994115
878,19,32.7091,39.0494,34.6424,18.9037
176,1,1.99929,0.157924,1.08182,1.77992
177,11,10.3257,8.83099,9.36386,8.91161
188,0,0.96436,1.95168,1.91807,1.98106
188,3,1.48095,4.13167,0.53239,1.62218
191,1,1.21028,2.31273,0.270544,1.73249
192,17,14.9878,14.405,13.9816,15.0262
209,8,4.47416,6.4941,3.44658,6.09575
217,2,1.78172,0.388697,2.82051,1.28782
219,4,1.83369,1.05106,0.758883,4.20815
223,4,1.38902,0.706883,0.285363,0.0149951
227,4,2.66762,5.45791,1.52404,3.73494
231,2,0.16402,3.38172,1.33416,0.182298
2964,75,78.743,96.982,78.2288,52.5096
2889,1,0.0674148,48.2443,0.592911,12.6437
2888,87,69.832,59.381,70.4177,56.2781
2975,42,55.7673,83.4165,55.0986,86.6832
2933,23,12.5333,41.3982,13.3143,19.4841
2956,37,33.7339,25.7412,34.5989,46.0383
2993,113,86.9679,110.387,87.85,117.501
3106,3,21.3545,6.76937,20.4764,3.38419
3109,7,33.0451,16.6313,32.239,6.53188
3102,8,26.8523,1.00731,26.1152,0.514609
3094,1,20.0804,12.2541,19.4717,97.7625
3093,7,25.1562,13.3342,24.4329,60.422
528,3,1.29716,3.86088,2.66478,9.15839
525,11,13.0142,10.4149,11.6295,8.17809
536,10,7.93589,1.57719,6.52998,5.36375
546,1,2.10287,12.2831,3.47192,9.56546
545,2,3.39362,3.053,2.03375,6.21717
547,33,31.3915,28.5528,29.971,32.0492
580,8,2.74904,6.78859,1.32626,7.01001
588,2,1.78574,3.047,3.21802,4.13859
590,3,5.53179,3.19498,6.96725,1.28266
587,5,3.48963,0.950243,2.0273,2.72019
592,3,3.88915,8.16773,2.38474,5.6077
595,13,8.32152,16.6984,6.81527,11.2094
7524,5,111.371,70.5728,48.9209,13.0858
7529,115,21.3011,47.4961,41.984,6.00799
7644,121,60.4179,11.358,3.85368,23.368
7765,30,235.275,162.955,170.809,142.833
7735,59,148.298,87.5886,82.6486,193.056
7794,191,49.0372,65.4824,18.5499,12.9884
7985,142,125.725,60.21,56.746,37.0477
8127,5,255.714,96.8788,186.655,107.899
8122,28,264.382,136.57,195.881,107.475
8094,134,315.73,307.658,248.423,276.164
7960,18,156.516,7.77016,89.7976,119.045
7942,54,88.1521,100.042,23.3865,156.815
285,2,0.303876,1.25813,1.36852,3.67795
283,14,14.4447,14.8992,13.3384,14.8756
297,1,0.608451,2.41554,0.492053,1.67726
298,4,2.54003,5.62579,1.4515,1.71252
302,2,0.0176315,2.04381,1.09143,2.36041
300,26,23.2711,23.1307,22.1253,23.0632
326,6,2.44651,5.99631,1.28942,7.37242
332,1,2.59888,0.129001,3.75876,0.232771
333,4,0.413979,3.97446,0.773622,3.37769
337,1,4.34633,4.36563,5.5463,2.84591
336,2,4.80543,1.88875,6.01789,2.4177
334,2,3.49048,3.05078,4.71371,3.28032
742,4,2.69281,11.5427,5.43954,6.75292
738,5,8.56402,0.354722,5.80481,1.36552
743,12,10.6763,2.24223,7.90414,9.25464
755,8,6.61074,5.92393,3.86082,1.45461
763,9,10.2083,0.521784,7.46013,10.5948
772,45,38.5315,38.3373,35.6814,43.9561
817,8,0.241973,6.52319,2.6142,8.91847
825,2,6.40747,3.21869,9.25774,1.1576
827,4,8.85097,6.11921,11.7267,9.27733
823,6,2.59449,3.84971,0.342729,1.87336
829,5,1.37329,3.20219,1.63215,5.11347
834,4,2.64631,4.23888,0.409833,1.64378
2978,99,100.006,107.309,93.8564,111.896
2879,38,47.1377,38.4936,53.4726,1.36121
2917,119,100.467,59.0338,107.033,63.6958
3036,22,0.875625,64.3688,7.71174,42.0343
3058,37,26.1106,0.27925,33.2398,44.9867
3095,201,165.716,171.05,173.353,179.591
3296,85,26.7425,68.1449,34.5931,66.8903
3381,2,53.7903,13.4951,45.8867,13.4565
3379,2,44.6803,10.6934,36.9307,7.29747
3381,7,47.4417,42.7612,39.8054,28.0043
3374,32,55.7144,9.1196,48.3254,16.7812
3342,46,20.6036,54.202,27.8112,4.30968
2798,14,5.84349,11.9412,12.4005,36.6164
2812,31,16.772,7.25295,10.1261,14.3923
2843,54,14.2714,29.5133,7.73492,30.6052
2897,19,31.3665,41.8997,37.6478,1.43923
2916,14,34.801,26.3026,40.8263,18.9829
2930,111,23.3938,60.3093,17.3853,64.7095
3041,9,70.1657,34.4672,76.0598,0.941553
3050,1,79.2687,10.515,85.126,25.6073
3051,15,72.5852,26.2688,78.5566,57.31
3036,17,73.6854,56.0447,79.8861,33.3184
3019,31,82.741,34.88,89.1905,0.906533
2988,77,93.6098,63.5968,100.72,149.232
588,13,16.965,12.1814,17.1397,11.9407
575,17,11.7813,0.20861,11.6039,8.74406
592,15,3.86804,2.03577,3.72021,4.73025
607,5,14.8935,15.646,14.9876,7.96578
602,2,8.27977,0.394279,8.31492,6.18163
604,13,2.88093,8.32201,2.89515,12.0586
617,26,12.0846,25.7907,12.1179,23.3961
643,13,1.12009,11.2054,1.11116,15.4699
656,3,13.6812,3.72974,13.676,3.7005
653,14,2.29947,8.22352,2.23646,7.84625
667,4,11.4924,4.36059,11.5999,4.89075
663,11,22.4079,2.08326,22.589,16.9137
424,35,33.8546,39.9897,34.529,38.922
389,3,4.9549,1.06282,4.28854,0.678236
392,11,9.55487,3.02568,8.8899,11.2115
403,1,3.26024,23.6821,3.88045,15.166
402,6,7.43055,0.312015,6.83343,1.76002
408,37,34.6486,20.4381,34.0358,29.8802
445,23,17.2051,16.993,16.5938,20.2151
468,6,2.97954,6.72604,2.33679,8.49125
474,5,0.24068,2.4578,0.404185,9.2012
479,3,2.8266,13.0417,3.50531,0.182541
476,11,15.9922,20.5373,15.2463,14.2433
487,20,15.1261,21.1745,14.3,15.157
2514,24,33.969,14.7186,53.7612,18.3417
2538,71,71.6933,57.7046,91.9972,41.2889
2609,30,9.10452,21.5053,29.572,11.667
2639,25,14.1099,15.8698,35.1642,27.5344
2664,84,66.3478,10.9039,88.3106,57.312
2748,200,146.413,184.746,169.875,208.161
2948,2,61.7229,7.53122,38.174,0.183795
2950,28,83.9377,47.1361,60.4778,49.5721
2922,9,34.2006,13.2417,10.7166,41.7417
2913,83,44.7815,13.3254,68.5705,14.3157
2996,2,23.7661,0.424554,0.202317,2.60663
2994,30,7.19825,24.3499,30.4867,2.41859
1926,40,43.453,40.2738,43.9931,37.318
1886,22,18.2419,12.6417,17.7233,12.1029
1908,21,13.4488,3.493,12.9252,5.27787
1929,18,0.896816,4.76983,0.472484,0.353364
1947,34,32.5852,32.0911,32.9145,23.0866
1913,79,69.0915,69.7171,68.7914,71.3296
1992,33,12.0905,30.4347,11.8058,38.1825
2025,18,27.7381,15.899,27.9951,17.2949
2007,28,14.6101,26.9112,14.2815,33.4941
2035,25,13.3124,24.8291,12.9143,22.5485
2060,4,10.4976,22.388,10.9986,12.5146
2064,1,13.3247,7.7002,13.8496,15.4292
35,1,0.445596,1.57353,0.129748,0.270933
34,1,2.60638,2.51742,2.27796,4.30953
35,6,7.08757,8.68942,6.71131,9.51292
41,0,0.382706,2.49639,0.0149305,2.20318
41,1,1.07775,3.70366,1.42803,0.940926
40,5,4.27368,1.06315,4.58285,1.48104
35,0,0.761482,3.7315,0.453037,2.55066
35,0,1.1181,5.04154,0.809535,3.59811
35,2,2.82586,4.36096,2.49795,5.15163
37,0,1.23835,1.69165,0.906884,1.01361
37,1,1.42607,1.77057,1.08633,2.90213
38,1,1.60646,2.20449,1.25338,1.70133
300,4,0.865966,8.13757,0.121631,3.87685
304,4,0.469396,0.29878,0.51221,3.20431
308,3,6.86532,15.2607,7.83766,11.5737
305,15,11.508,10.0935,10.5125,8.98009
320,8,2.77957,0.614015,1.78166,0.255626
328,23,16.0526,16.6057,15.0129,18.5062
351,0,8.99475,5.31264,10.021,6.10179
351,0,7.02922,2.09172,8.04837,0.489654
351,5,7.94064,8.22223,8.96761,5.57396
346,20,15.0864,17.0141,13.9942,13.5014
366,2,2.82565,10.3133,3.95021,11.0094
364,18,13.2795,15.1722,12.0608,10.8205
143,4,3.65827,3.58577,4.25614,3.83989
139,3,2.37978,1.83139,1.77688,2.22252
142,4,4.26516,5.84763,4.84849,4.32514
138,1,0.94533,3.98849,1.51611,3.47039
137,1,1.79469,0.418246,1.22651,1.47294
138,8,8.55732,6.63342,7.96114,7.8003
146,6,5.30358,6.01385,4.68962,7.29256
152,2,0.694677,1.09025,0.0751306,2.08174
154,0,0.970531,0.679314,1.59783,0.955815
154,1,0.0953854,0.294248,0.547239,0.484409
155,1,0.156914,2.48884,0.4996,1.14668
156,1,0.41762,1.29736,1.08198,0.533732
587,3,0.827663,5.17484,1.95285,3.38221
584,14,14.0927,13.7795,12.9454,16.1061
598,6,4.13611,7.04789,2.98799,7.21644
604,2,6.0005,13.6245,7.11062,10.8601
602,8,5.94827,6.7979,7.02631,5.18343
594,23,22.2952,13.6033,21.1957,17.5193
617,22,15.9293,19.4617,14.7986,23.4329
639,6,9.19145,5.08393,10.3075,7.82191
633,3,0.446253,0.635651,1.58224,2.38633
636,8,6.4353,2.69841,5.26333,4.81349
644,7,2.13872,10.8227,0.929217,10.1534
651,6,7.99424,12.9102,9.18355,13.0888
241,2,0.286122,7.10038,2.56242,0.721335
243,2,0.0561376,4.69513,2.81041,2.05151
245,4,0.399469,2.82177,2.47697,2.80104
249,0,5.32128,5.1624,8.14395,3.41914
249,4,0.908869,2.75679,3.74457,2.98658
253,16,6.74526,15.5415,3.79999,13.0622
269,3,6.80106,1.31159,9.75321,1.2346
272,2,11.2976,3.37495,14.236,2.88287
270,1,7.84814,3.47519,10.8207,4.00296
271,11,15.8978,17.4951,18.8144,12.2198
260,0,2.59043,4.14935,5.57424,0.749128
260,2,1.07296,0.148875,4.10453,1.38311
131,5,5.55642,6.50463,5.80075,4.72775
126,6,4.35267,0.739817,4.09511,2.91916
132,8,4.22126,6.83458,3.95804,4.71561
140,5,7.93456,7.93709,8.1728,7.74315
135,7,3.16593,5.94096,2.92868,3.30095
142,3,0.692197,0.505058,0.917606,1.68213
145,5,0.406182,3.58771,0.627151,3.67237
150,0,3.64263,1.08654,3.87295,1.02383
150,0,4.54033,1.13142,4.77006,0.626654
150,1,3.31442,4.62674,3.56314,5.25688
149,4,2.02492,4.73268,1.75495,5.08685
153,4,1.05941,6.19256,1.37852,0.0887883
160,13,17.7695,9.20579,18.619,11.3716
147,6,0.911962,0.354949,0.0322555,0.479013
153,6,1.90892,0.805008,2.7972,1.8883
159,1,7.74234,1.20726,8.5944,3.70622
160,1,6.47504,3.93145,7.30923,8.79648
161,18,6.51399,12.1666,5.63641,11.2159
179,4,9.26972,1.17858,10.1434,3.29541
183,1,12.13,7.03064,13.0153,3.07644
182,2,12.7871,4.73907,13.676,2.66451
180,1,7.05528,7.17765,7.99884,5.40578
181,1,6.01119,3.27828,7.00501,2.91891
182,0,9.04428,5.67464,10.1159,6.26107
2200,46,43.0709,51.0167,42.6475,53.0644
2154,42,44.6235,41.4003,45.0794,24.7613
2196,36,28.7668,6.03192,29.2317,13.7681
2232,9,3.14176,15.487,3.69608,14.3295
2241,16,16.7792,0.945614,17.4034,24.6096
2257,93,81.1472,84.3219,81.8143,88.8968
2350,25,5.26218,19.8742,5.94724,20.3804
2375,0,19.8178,6.51679,19.1279,4.46575
2375,3,19.4731,3.83904,18.8328,0.543036
2372,4,11.5132,7.08719,10.9126,2.57751
2376,4,15.7971,7.36985,15.2768,10.0615
2372,6,7.22651,5.58992,6.79879,4.41616
302,19,18.4761,19.2867,19.2702,22.0872
283,6,7.34528,5.24827,6.53598,2.03464
289,13,9.41683,9.16021,8.58413,10.5783
302,1,0.598797,3.82054,1.40852,0.272131
301,9,7.7263,1.90666,6.91706,4.4465
310,17,14.811,13.3634,13.9818,12.5795
327,1,2.64845,0.805259,3.46854,0.771088
328,5,2.41227,3.26592,1.58628,3.5414
333,2,3.4719,0.801803,2.62233,8.64892
335,29,26.8254,25.5782,25.8878,27.6962
364,4,3.69228,5.43001,2.71872,4.72025
368,9,6.08381,9.08033,5.07091,5.64706
4592,124,153.874,119.132,149.547,109.193
4468,1,32.8671,65.3446,28.5105,55.6599
4467,32,16.8572,26.2062,12.435,50.2102
4499,57,97.3007,106.866,92.6802,114.27
4442,55,25.5841,15.918,30.4586,11.1527
4497,155,109.235,114.476,114.406,113.95
4652,70,0.335095,41.6196,5.673,29.3234
4722,12,63.639,39.2212,58.3566,24.1376
4710,9,47.0268,24.8731,41.7912,22.2201
4719,8,42.8191,46.9529,37.6981,45.9179
4711,55,32.0976,47.5617,37.0368,36.559
4766,67,5.54418,80.1653,10.4158,18.3759
505,21,29.5644,18.5145,25.9539,16.808
484,16,6.42114,3.86595,10.1472,4.78403
500,22,4.51862,3.55483,8.37963,0.758529
522,3,15.1165,10.0646,11.163,8.66058
525,10,5.90321,9.26809,1.77823,10.6752
535,44,17.691,23.0634,22.1549,21.9544
579,6,20.1983,5.09976,15.6303,2.92938
585,2,23.3482,10.2954,18.7458,11.2126
583,11,3.81238,10.0118,0.856928,9.88211
594,15,4.31524,13.4589,9.13681,8.5715
609,16,10.6046,11.4282,15.5095,7.05547
625,18,16.646,4.5181,21.5737,12.0903
1800,69,58.0037,72.9366,66.6182,49.2184
1869,40,23.9011,1.66925,32.7341,12.4532
1909,42,9.21759,57.1396,18.1995,23.1511
1951,49,27.1657,28.4344,36.661,20.6601
2000,103,63.7298,53.1754,73.811,79.0845
2103,140,88.1908,111.831,99.1296,122.253
2243,5,58.305,66.3862,47.2756,6.03784
2248,4,45.5651,13.0815,34.3233,5.62932
2252,2,21.9501,10.479,10.7716,7.31382
2254,133,104.474,121.483,116.227,94.216
2387,47,37.6005,59.1055,49.3891,70.6967
