actual,ae_persistence,ae_linear,ae_deep,ae_linear_mv,ae_deep_mv
46116,25,795.838,1121.62,254.841,172.27
46218,639,1212.44,214.225,674.807,943.927
46045,438,1005.96,1230.28,468.083,1514.57
1954,91,89.3198,75.1299,90.6175,88.9129
1922,56,64.0858,14.9106,65.342,60.2453
1963,39,51.3793,38.0034,52.7112,50.848
2045,92,85.0828,58.2775,86.4603,50.4444
1978,234,208.467,244.757,209.896,236.73
2002,213,186.088,223.309,187.512,205.027
2137,83,53.1295,77.1747,54.5193,85.9569
2212,24,2.52043,10.8825,3.91732,3.54468
2215,43,21.3186,40.6355,22.7192,21.2192
2220,64,38.8151,29.1797,40.1263,49.471
2236,2,6.19181,1.19398,4.88151,11.5026
2258,4,14.3748,15.952,13.0738,21.8928
1209,59,72.7928,66.1486,64.6735,76.286
1094,90,72.4847,33.7913,80.8122,54.1827
1114,113,88.6198,44.9433,97.2748,91.7568
1150,150,107.265,96.9027,116.303,131.954
1184,156,96.1834,99.1387,105.37,132.313
1227,119,58.7573,84.3209,67.9719,88.9427
1300,87,31.1431,66.6978,40.652,46.6127
1340,72,33.8978,46.5592,43.647,0.883224
1346,57,30.7858,23.9379,40.5398,43.0741
1387,51,26.2078,62.0603,35.9442,11.5474
1412,30,8.90012,39.2374,18.673,16.8529
1403,42,18.9769,13.9575,28.8273,1.24818
2639,16,24.693,1.99182,27.9602,20.6319
2488,173,203.49,106.453,206.76,103.67
2545,144,172.969,142.091,176.366,205.397
2623,205,210.409,163.609,213.928,164.199
2661,222,207.042,217.217,210.635,222.926
2689,202,186.163,199.106,189.738,197.942
2828,62,49.3755,63.5573,52.9071,80.1626
2883,17,15.3999,10.2409,18.9113,2.34588
2891,4,8.0069,20.2704,11.5088,12.1324
2890,26,28.735,21.884,32.1051,39.5919
2900,31,7.96033,40.3238,4.56982,50.3324
2895,2,21.8075,51.4253,25.2248,15.7088
807,54,37.6921,6.27945,37.0883,6.31026
713,54,69.0809,79.3466,69.6751,102.629
739,44,59.2151,116.082,59.8382,90.9236
753,91,97.7023,101.653,98.3376,112.362
767,100,99.8159,120.918,100.457,110.491
783,88,86.4827,96.6667,87.1179,106.713
844,41,41.5208,108.14,42.1457,116.19
867,36,40.3206,106.232,40.9323,99.8411
871,50,55.5875,84.7432,56.2108,73.275
885,63,65.96,48.3535,66.5193,51.4478
903,45,52.5862,60.6207,53.1269,34.0962
921,33,46.675,32.9867,47.2367,31.9594
268,3,1.15152,3.20513,1.58465,0.988666
256,0,2.26049,4.41357,1.85574,0.898015
257,3,2.05518,7.01181,1.63882,7.56283
265,18,17.6512,22.0882,18.0467,17.023
256,8,7.79369,6.1435,8.18798,8.40043
260,12,11.8269,6.57609,12.2193,10.9089
247,3,3.42474,15.1237,3.0198,15.2859
248,2,3.72073,20.2314,3.3062,17.8166
248,8,9.53568,9.38899,9.10705,14.0599
250,10,11.4219,20.4888,10.981,14.4344
250,8,9.95037,20.6534,9.509,10.7328
256,1,3.955,16.1633,3.51706,1.93591
3128,15,3.44932,59.0619,7.0409,43.2402
2893,267,271.339,172.873,281.964,152.545
2955,258,268.401,211.684,279.407,255.156
3113,383,333.67,262.864,345.393,286.545
3160,489,394.885,455.433,406.916,477.202
3213,430,336.654,435.037,348.605,432.83
3496,140,56.9073,181.307,68.831,142.543
3649,53,101.653,173.113,89.8305,113.85
3643,32,69.483,100.686,57.6635,83.6551
3636,32,4.43362,65.593,16.1663,21.8253
3596,103,92.5355,33.8036,104.441,92.0133
3611,127,118.281,68.7944,130.306,89.7506
1656,8,19.5589,7.67249,19.8601,2.13339
1624,7,10.943,12.7086,11.2567,10.7713
1636,28,40.2151,56.8559,40.47,33.101
1648,9,12.6427,11.0676,12.8843,6.30453
1631,54,21.0623,42.7156,20.8261,31.8914
1608,70,38.0037,58.5753,37.7335,67.5276
1657,21,9.99133,14.2917,10.2937,7.29283
1685,3,27.0091,45.429,27.3315,39.8945
1678,1,17.7273,37.469,18.0709,22.6605
1678,5,20.2294,39.2432,20.7485,42.4092
1682,21,28.9935,56.4947,29.4864,55.3052
1679,22,10.9615,15.8264,10.4299,16.3121
561,10,4.33865,6.97401,5.36237,9.94328
537,16,21.5314,9.48948,20.4981,11.3833
547,11,16.6475,7.84244,15.6221,17.697
551,31,31.8077,18.9616,30.7536,21.5133
553,39,35.6298,37.5704,34.5689,38.9881
558,37,32.7629,35.3274,31.6896,30.7373
582,11,7.84911,9.40051,6.78355,9.15905
592,6,2.59332,0.795115,1.51096,0.0768944
595,2,5.55474,1.62504,6.63471,1.60628
593,6,7.64782,11.6423,8.74466,8.30552
598,15,13.3206,18.9955,14.4027,20.6682
593,8,6.61001,22.5831,7.70578,21.6056
312,1,6.65332,0.397143,8.09104,3.99053
300,2,3.83147,2.09928,5.21978,4.33477
304,5,12.7038,8.76171,14.0693,9.54257
311,20,26.4539,26.9753,27.7778,25.4926
302,4,12.3494,8.98535,13.6972,8.07697
299,0,7.84125,1.98824,9.20152,2.55945
291,6,0.0332253,3.27264,1.33159,2.46239
298,4,0.988558,3.97628,2.39462,6.08655
299,3,0.0341573,0.971294,1.45465,11.3414
297,7,4.70356,3.92152,3.24377,6.21798
302,1,0.647309,3.85351,2.0994,6.0927
302,3,1.15833,5.32595,0.297685,1.39821
1602,83,71.5875,86.1224,80.9921,79.701
1586,96,81.8539,65.6599,91.2244,66.6778
1655,47,23.2467,1.12574,32.7403,40.7365
1685,89,48.0222,58.2443,57.8178,74.7027
1682,109,54.8205,121.82,64.6442,106.289
1702,99,43.1101,100.016,52.9444,116.375
1774,40,6.07054,33.4554,3.85042,42.1942
1791,69,25.9202,7.80797,36.0278,25.0082
1801,61,22.8844,18.2112,33.0026,15.5022
1814,82,44.5012,51.8273,54.6578,17.0707
1860,34,11.2883,8.63068,21.5031,41.2708
1862,46,34.0731,28.9099,44.4864,23.2989
2113,77,98.9889,105.617,79.6726,95.6701
1941,150,119.655,74.3585,139.462,111.547
1963,176,147.185,83.9894,167.596,151.237
2036,250,175.498,185.781,196.895,233.741
2091,333,234.213,262.248,256.641,380.921
2139,281,196.56,268.403,219.096,304.505
2286,147,39.8277,155.193,62.2547,99.3212
2424,29,118.553,154.739,96.3612,67.9775
2420,25,65.3724,33.3463,42.8546,61.231
2433,45,44.4425,193.133,22.0602,7.24638
2395,97,16.5836,48.4042,39.2583,70.5093
2445,58,40.0131,16.0664,17.542,9.31006
1274,85,103.59,101.702,105.96,68.4192
1302,80,94.3761,40.6471,96.7725,33.0245
1320,90,99.9428,73.403,102.43,88.6327
1359,146,140.35,95.3896,142.978,80.6809
1382,185,165.332,170.948,168.021,159.258
1410,182,160.379,190.914,163.077,166.079
1505,96,80.063,67.3683,82.7467,75.1011
1567,56,45.9344,28.5068,48.588,27.6722
1592,32,32.8234,1.13639,35.4744,4.04484
1601,47,51.0772,46.9988,53.642,11.4948
1623,40,52.0905,14.8368,54.7019,17.3513
1624,53,69.6866,19.4183,72.3346,6.59484
35,4,2.69818,3.97949,2.23857,1.67356
33,7,5.62922,6.86337,5.157,4.09115
36,2,1.4767,0.714372,1.02643,0.604307
39,6,3.03911,4.36991,2.53006,1.67945
40,2,0.572113,1.01524,1.04817,0.23109
38,6,3.14655,4.78598,2.65161,1.95909
45,4,0.0526009,3.82569,0.594756,0.816696
42,6,3.00337,0.789755,2.46096,0.887366
44,5,2.13692,1.26594,1.57649,0.24701
49,1,1.5427,5.93995,2.12506,2.80227
48,1,0.712366,2.06683,1.29466,2.37619
49,0,1.87631,2.00437,2.45536,1.88824
2300,96,88.5291,84.2236,85.8562,118.462
2319,61,51.0971,36.903,48.5101,23.9105
2356,52,34.6294,19.4315,32.1047,29.4639
2396,102,60.9629,75.3015,58.3586,73.4877
2380,142,93.9411,134.282,91.3188,147.473
2408,115,67.9377,146.94,65.3228,141.759
2498,25,29.0079,23.1843,31.6876,41.5609
2522,27,71.0723,65.088,73.7798,42.2004
2523,23,54.9478,40.681,57.7012,57.1385
2523,2,32.7634,54.1889,35.7557,26.7512
2495,17,0.675894,26.3138,3.65527,36.3148
2500,19,7.73019,9.80905,4.6974,26.6819
6683,265,275.372,202.941,299.513,238.349
6711,237,216.123,77.7072,240.28,75.9454
6769,257,189.752,62.7402,214.189,209.738
6948,319,211.105,206.173,236.263,204.568
6948,413,253.382,454.025,278.685,392.331
7026,334,153.435,383.228,178.609,405.575
7267,89,65.3502,8.11779,40.4408,107.905
7361,48,89.8305,226.435,64.9517,106.708
7360,55,49.7803,87.5479,24.7292,103.441
7356,205,83.4366,69.5764,107.112,81.7091
7409,143,73.9302,94.7582,97.6083,38.6558
7415,171,163.74,117.504,187.926,29.0075
564,33,34.7356,24.8681,33.6049,23.6621
574,35,35.4618,22.4011,34.3066,24.3104
582,39,39.2538,37.6668,38.0998,34.5909
597,74,65.6144,60.6578,64.356,65.4287
609,65,55.7839,63.1392,54.519,60.3194
621,56,48.0604,48.0425,46.7868,53.6466
671,10,4.48959,18.8893,3.1787,7.45233
674,10,8.03297,2.42734,6.70222,1.19527
677,16,12.9511,18.6995,11.6054,9.36303
681,31,23.5081,26.5085,22.108,16.5039
684,27,23.7857,38.2608,22.3922,15.0001
693,21,17.7991,17.0368,16.421,13.116
450,20,17.5118,19.892,16.0129,21.0281
454,21,17.5261,12.7708,16.0153,8.52411
462,17,11.5547,6.67966,10.0512,8.8717
470,24,15.5665,16.0856,14.0206,18.2632
475,22,10.7946,25.4222,9.24502,18.0676
479,20,7.60161,20.301,6.04908,17.511
494,5,6.51901,1.42901,8.08509,1.94439
497,9,2.35081,10.5423,3.95385,6.75011
499,6,2.28963,8.04599,3.90033,7.19246
499,19,9.45803,8.28764,7.75321,6.41582
506,13,4.5341,8.73901,2.81178,6.48752
505,12,5.6722,6.14007,3.95413,0.744803
3106,18,34.1686,2.83344,37.861,26.2967
3007,109,126.072,41.9201,129.768,73.4128
3022,163,174.498,109.766,178.373,165.995
3124,241,224.496,190.594,228.549,179.584
3116,339,293.757,352.55,297.898,336.079
3185,278,226.432,305.106,230.56,301.116
3365,105,48.8759,79.4793,52.9707,116.476
3455,26,23.2083,11.6383,19.1692,6.44211
3463,4,33.1103,37.6273,29.0244,30.3247
3470,19,21.269,21.5485,17.4459,23.9663
3481,33,55.2978,42.8733,51.4466,151.23
3467,13,27.6357,87.6412,23.837,86.1501
1775,24,33.343,21.6647,15.6867,7.01322
1591,146,142.66,193.634,160.304,92.52
1698,167,128.646,87.4305,147.465,107.445
1751,392,259.043,389.483,279.672,414.451
1737,404,283.557,293.665,304.366,438.021
1865,298,196.55,264.3,217.82,354.565
2143,42,83.4989,15.9834,62.3237,74.0021
2141,83,34.1256,47.6461,12.7168,117.587
2163,75,29.5738,47.9519,8.11888,13.2707
2185,31,57.6538,220.632,36.9694,51.8865
2224,78,133.318,115.262,112.922,220.709
2238,96,159.285,134.588,139.124,183.441
3549,72,60.4645,70.2137,64.1508,81.2974
3516,116,101.161,116.855,104.868,102.896
3584,50,29.8872,31.7596,33.6694,47.5934
3621,63,25.382,71.2068,29.213,58.0434
3632,64,16.7193,54.4188,20.566,56.4868
3634,81,28.2232,96.4002,32.0565,90.7771
3684,31,20.8431,36.1307,17.0109,40.2643
3696,35,15.2209,20.9094,11.4322,2.61017
3715,6,36.6008,25.2662,32.8564,22.7196
3715,8,24.4802,49.9991,20.9538,24.8491
3731,5,27.9241,15.8972,24.385,17.8211
3721,4,15.0983,27.5133,11.5751,37.5842
5168,109,198.216,298.088,205.986,206.873
5106,145,229.081,106.103,236.771,215.678
5184,4,94.8814,170.987,102.733,206.388
5277,130,188.302,155.616,196.377,177.356
5251,220,257.515,357.343,265.641,330.161
5180,292,331.807,438.48,339.952,411.233
5407,50,85.5516,175.906,93.6156,113.742
5471,42,1.13093,119.599,9.08162,81.5711
5472,89,31.0138,41.6739,23.0989,75.6401
5457,25,19.7293,96.7417,27.5457,115.464
5429,21,32.4507,107.512,40.2728,63.9282
5383,25,86.8504,293.98,94.6573,288.442
1072,14,14.6741,5.80165,12.7578,19.2879
1061,34,33.4425,13.981,31.5103,14.8579
1077,25,22.5135,9.62862,20.6062,17.0706
1086,46,37.2904,36.2104,35.3201,34.3827
1095,38,25.5267,34.7255,23.5662,35.1689
1102,32,20.1175,27.2606,18.1494,32.7095
1132,2,13.4467,9.08856,15.4144,4.55701
1133,1,8.5187,6.74137,10.5183,7.99647
1134,4,8.68871,2.01632,10.6846,7.58616
1130,24,17.6976,12.7545,15.5941,19.1675
1134,12,8.26619,12.773,6.18637,0.698613
1130,19,13.6649,9.35805,11.5728,4.11972
4349,83,91.055,109.839,75.9827,93.7566
4077,216,199.41,120.831,214.527,124.709
4177,153,136.878,28.5531,152.386,72.9473
4266,389,310.042,304.823,326.417,314.118
4293,494,364.589,473.417,381.253,532.632
4330,471,362.417,470.667,379.104,486.546
4655,158,73.0707,80.4418,89.9056,179.204
4787,28,65.0835,66.7497,48.4798,66.9877
4801,9,89.6592,64.7813,73.0848,67.5704
4813,81,10.9093,22.9355,27.3363,49.3135
4815,41,16.0728,34.9646,0.598291,50.0956
4792,84,35.6229,40.048,52.4245,17.211
358,11,15.2736,1.04745,15.3841,0.317154
357,17,18.3221,9.11422,18.4374,7.57468
369,5,5.97585,0.587185,6.10737,2.79143
369,18,15.1857,17.2323,15.3279,10.7731
374,19,12.4842,20.1957,12.6222,19.9834
374,9,2.57742,11.7592,2.70227,9.85444
387,7,11.0383,6.88045,10.9216,6.29491
393,16,18.1394,26.2068,18.029,28.2891
383,6,10.4068,21.2697,10.3051,20.3907
380,3,6.38495,16.9569,6.31004,11.6928
377,6,5.13188,2.13482,5.20225,0.856313
377,12,12.9398,5.87474,13.0259,9.11854
3956,14,14.8503,26.3511,17.3658,19.6601
3880,100,95.1579,72.9733,97.7279,122.497
3942,54,47.4301,12.7859,50.1715,45.8946
3970,149,108.31,149.406,111.086,150.596
3980,172,114.106,151.502,116.96,255.103
3996,162,99.2941,210.091,102.162,164.008
4119,29,45.3661,63.1207,42.5387,20.0166
4152,74,131.35,113.612,128.573,106.257
4158,111,163.593,110.608,160.844,135.504
4148,97,149.322,163.503,146.906,143.328
4078,93,127.012,80.744,124.58,102.399
4047,65,96.8971,116.334,94.5056,121.934
244,1,4.61147,2.89269,4.33647,3.30879
236,13,16.3725,5.51135,16.094,4.32607
246,5,8.89582,2.59833,8.62745,4.226
245,18,16.8347,13.9799,16.5555,15.8176
249,16,13.2326,10.6736,12.9527,13.6252
251,11,8.84562,6.50239,8.55867,5.54308
263,2,3.56505,0.180984,3.84117,3.71421
265,8,7.60566,6.6548,7.88783,8.5904
262,2,3.09801,0.990837,3.39561,6.13295
261,3,2.69387,9.7385,3.00017,9.27261
257,6,5.37144,8.85111,5.06286,4.97896
260,7,6.85491,10.2291,6.5307,7.81467
557,28,23.5139,26.2342,21.6189,40.1338
540,43,31.6403,42.8163,29.7678,22.5762
566,5,14.9092,16.6325,16.6563,15.647
585,26,2.71569,8.52107,0.858865,7.36568
583,52,23.166,47.3165,21.2505,60.0908
561,67,43.0999,73.753,41.1979,75.5865
611,18,9.10503,23.6367,11.0409,27.3511
635,1,25.1163,25.5558,27.1148,1.40668
628,9,10.1345,8.37672,12.1918,6.04681
629,15,4.89414,9.31957,7.00315,11.8961
634,7,18.0332,4.77882,20.1018,30.8269
637,2,13.867,25.6385,15.9658,35.0578
223,16,21.1041,18.5878,19.9913,24.5733
223,16,20.0387,22.2586,18.931,18.543
232,5,8.0402,15.3886,6.94649,9.38743
239,9,5.47339,8.22989,6.53356,6.00175
239,6,3.95391,5.72235,5.01942,2.15039
237,1,0.787508,7.28415,0.29464,2.27824
230,12,13.4518,15.6069,12.3398,17.5121
233,15,16.5514,16.4567,15.4028,16.6416
236,15,17.2173,14.8646,16.0465,13.2966
242,13,16.3715,16.3553,15.1447,12.2962
248,6,11.1061,9.5572,9.87608,6.71186
251,6,11.4935,9.78221,10.2463,8.98537
695,11,4.96378,10.9788,6.6259,19.5554
658,82,76.398,75.0123,74.611,61.111
653,97,89.9151,78.3464,88.1446,88.4851
684,115,97.9678,96.5677,96.0953,108.843
740,68,44.7219,81.085,42.8411,65.6494
750,51,27.6214,52.8671,25.7558,52.1866
799,11,13.7948,1.22895,15.7068,1.15637
808,5,17.3385,24.0395,19.2924,25.7705
801,14,2.42543,16.1118,4.39401,13.0045
810,20,5.01643,1.47362,2.93003,8.21812
813,13,3.42725,1.32962,1.33791,0.7272
815,17,11.7062,7.58217,9.58053,1.42686
2837,130,129.326,110.823,133.86,95.4082
2855,125,113.157,81.5286,117.699,59.8663
2887,138,116.94,49.1834,121.558,112.905
2967,199,158.588,129.809,163.429,156.376
2980,288,219.44,300.379,224.378,255.322
3025,253,197.387,216.123,202.239,243.563
3166,109,98.4272,1.2092,103.305,90.4407
3268,48,34.2753,0.414763,39.092,57.2796
3278,74,52.3101,28.0367,57.1332,14.7076
3275,92,80.1164,42.4397,84.7029,16.646
3316,64,48.4391,84.1801,53.2584,1.08167
3352,61,51.5869,5.35492,56.6298,11.8811
3701,152,162.762,142.536,166.959,110.352
3716,119,129.166,62.525,133.356,68.0679
3803,71,70.309,15.2616,74.6388,31.8788
3853,190,159.4,145.747,163.869,104.322
3835,264,211.834,273.472,216.323,250.955
3874,231,176.165,260.243,180.631,243.519
4043,74,29.8503,27.1464,34.2763,26.0831
4099,57,9.93477,29.6066,14.2663,19.9999
4105,45,9.60629,3.60108,13.9376,37.899
4117,80,53.5629,49.1384,57.6256,13.3906
4156,49,36.7642,77.8867,40.8575,24.6966
4150,52,54.2343,2.50305,58.3819,7.92092
462,14,18.4994,11.2559,16.4745,1.91445
447,27,31.2766,5.10647,29.2725,10.2489
463,23,24.9844,16.8718,22.9763,4.73124
476,52,43.4966,44.558,41.3618,28.5732
474,63,47.1341,64.1017,44.9892,59.574
486,48,28.7532,45.1299,26.6314,43.1983
528,9,9.59787,0.451337,11.7509,3.52143
537,2,13.5911,16.0873,15.7849,24.264
534,1,10.0898,13.5551,12.3013,17.0281
537,3,4.45912,9.47533,6.75433,6.44592
539,5,1.28444,1.12823,1.07231,12.4944
535,7,6.87584,13.0251,4.5204,17.744
9924,391,323.389,436.886,354.492,472.224
10004,353,256.414,349.344,287.703,327.081
10098,302,189.639,119.298,221.39,376.984
10315,336,133.06,187.628,165.289,339.105
10357,339,134.523,186.368,166.947,465.333
10400,279,116.394,332.596,149.006,391.352
10651,44,201.497,0.527693,169.21,77.6231
10696,92,346.236,337.939,314.439,236.74
10679,62,276.891,262.941,245.093,268.585
10695,58,264.368,346.331,232.841,210.166
10604,115,270.555,128.885,238.962,299.042
10617,105,276.018,242.016,244.921,266.604
90,3,2.61559,3.00283,3.10321,3.53099
85,2,2.91806,0.362042,2.41778,2.48916
87,1,2.60304,1.3435,2.10009,0.348232
87,10,9.68307,6.71932,9.13984,12.4509
87,14,11.9159,8.14246,11.3621,12.2668
88,13,11.0187,11.3115,10.4585,10.1847
97,8,5.84038,10.804,5.26845,7.45459
101,14,11.1595,7.57468,10.5278,12.0155
101,15,11.1062,11.8605,10.4717,13.5117
105,10,7.01179,6.94478,6.3647,7.31309
115,2,3.76274,2.52508,4.40443,3.89657
116,1,2.16642,3.28454,2.82831,3.92852
951,18,8.63046,24.154,7.12223,17.9265
937,29,14.9805,16.1493,13.4692,22.4566
947,10,18.569,33.4329,19.9771,36.958
969,38,13.602,20.2511,12.1133,29.1289
966,63,31.3043,52.0274,29.7925,68.3142
937,91,59.1203,92.6408,57.6105,88.6448
1007,23,10.2567,20.0025,11.7923,12.7564
1029,5,26.3108,34.0035,27.887,24.4059
1028,7,18.7625,16.3542,20.3709,29.685
1030,7,16.0937,45.2714,17.7881,7.38577
1034,4,22.0708,12.686,23.7609,15.6507
1035,5,20.7635,12.4844,22.4663,26.5171
617,6,9.74989,5.90326,8.54033,9.48098
607,14,19.7289,1.41826,18.5098,2.38432
617,21,23.5537,14.2942,22.3349,6.15921
623,66,60.2156,51.4736,58.889,51.8939
621,68,60.8992,60.0507,59.5779,49.4299
638,50,44.0745,54.2947,42.7356,45.623
689,5,7.34146,13.3957,8.68073,15.3134
689,26,23.9606,31.5975,22.5131,21.3145
688,37,38.2452,38.0715,36.7812,32.8719
684,65,66.675,61.6079,65.1003,59.1493
715,34,40.3933,35.5773,38.8223,0.772855
725,26,33.6988,8.27637,32.12,23.348
1175,37,30.9613,41.4631,32.2528,38.0994
1175,39,27.8837,19.7234,29.1823,4.62116
1193,33,17.521,6.43759,18.8764,23.2392
1212,74,46.0587,42.5894,47.4788,61.8416
1214,97,57.3283,115.599,58.7552,90.6958
1226,87,44.9109,101.328,46.3128,97.8252
1286,32,5.2059,31.8661,3.8416,32.523
1311,23,11.3507,30.5939,10.008,13.6044
1313,23,4.73167,14.5724,3.4066,9.45501
1318,35,13.2943,7.8382,14.5211,6.54978
1334,26,13.7051,19.9099,14.941,19.0554
1336,40,29.9269,29.3879,31.2049,17.4808
1380,16,0.146785,27.2562,0.452192,29.7205
1372,3,18.6073,15.3625,18.0099,3.92027
1372,17,31.3274,21.1699,30.7358,27.7173
1364,68,75.9277,67.1487,75.3012,79.913
1375,60,68.2791,78.6365,67.6427,78.7369
1389,46,54.8529,70.9413,54.2252,81.0811
1432,5,3.76902,10.2078,3.12411,0.408756
1435,4,2.51899,2.70194,1.87374,5.69026
1435,10,13.5229,12.9487,12.8727,19.09
1427,36,30.253,18.777,29.5905,25.7571
1431,33,28.3802,38.7085,27.7145,35.3006
1445,12,6.49116,3.40299,5.84729,18.0816
3415,91,74.4316,106.115,77.4615,110.113
3449,72,42.0039,29.5374,45.1634,58.2402
3490,69,31.1215,9.78857,34.4583,24.1209
3506,180,105.75,139.96,109.177,172.555
3521,192,96.0972,160.343,99.569,228.953
3559,152,48.8344,228.809,52.3002,174.417
3686,22,95.4827,13.6287,92.1179,17.7644
3713,103,206.73,191.794,203.475,178.77
3711,110,192.626,259.983,189.366,218.737
3708,93,157.303,227.813,154.256,80.465
3610,30,71.2771,58.6719,68.1568,49.4901
3601,16,48.942,75.5131,45.911,83.3734
886,66,67.4389,76.3763,66.2188,44.6427
891,91,82.5305,86.8804,81.2514,59.2865
915,68,55.9779,59.7747,54.7471,48.1647
952,101,69.3837,91.915,68.1071,92.9008
982,78,38.6779,79.8286,37.4133,74.4464
983,67,27.5237,63.5575,26.239,58.1005
1053,11,21.1968,2.10469,22.5251,22.3902
1060,56,26.3192,12.3026,24.8334,5.24344
1050,89,62.6612,40.1369,61.094,64.1167
1064,58,47.4246,26.7472,45.7921,28.8713
1116,8,7.36779,4.69489,5.72502,8.92466
1139,8,2.67344,45.9015,4.33808,33.2892
1121,4,35.8536,25.4433,44.6778,14.0262
1060,61,97.1051,34.6808,105.94,27.8013
1081,52,86.8242,52.9816,95.8085,65.877
1117,65,85.7498,35.5789,95.0424,11.2294
1121,108,111.155,94.0075,120.657,91.0507
1133,94,98.6742,93.327,108.133,65.0267
1182,49,59.8914,78.6124,69.4197,56.3548
1229,18,39.8617,33.2207,49.5567,32.3559
1227,18,50.1302,50.8091,59.821,49.9055
1231,18,61.639,76.91,71.2786,17.2333
1247,10,62.5895,80.6992,72.3761,83.9638
1245,30,78.1147,99.3695,88.0159,77.2063
2323,75,64.4879,84.1363,63.7402,80.0023
2340,65,49.0932,42.9502,48.3376,56.4755
2371,42,26.4354,9.25477,25.7647,10.7814
2398,135,94.4657,106.505,93.7873,131.189
2405,135,90.9567,122.2,90.2667,100.791
2413,131,86.0558,134.034,85.321,138.943
2533,18,18.2974,11.7756,19.0779,5.21635
2540,30,5.53818,27.3408,6.38115,19.2064
2544,17,14.4014,23.0206,15.2808,15.3002
2551,18,37.006,81.8081,38.0368,84.6729
2570,7,21.3472,18.1738,22.3804,33.6439
2561,24,12.2078,31.5894,11.2013,22.2234
2548,112,106.379,78.5744,124.363,60.9541
2484,9,17.4229,49.2989,34.4219,88.2228
2551,21,17.5151,78.0154,0.173978,22.3919
2660,36,7.37627,87.6077,25.7009,90.6072
2493,360,278.446,395.78,297.487,389.657
2530,314,232.76,301.947,251.701,334.57
2696,148,68.6797,142.02,87.5665,138.575
2853,6,58.9378,107.711,39.9422,65.7658
2844,7,52.0356,34.1583,33.1266,29.0684
2844,1,34.3386,31.1402,15.7122,11.2423
2859,77,83.704,107.182,65.2438,106.218
2837,6,18.7209,45.5303,0.0371653,54.2735
5183,89,63.5843,93.9417,76.1475,173.501
5115,141,103.474,149.263,115.944,178.145
5159,34,2.73963,14.5166,15.3715,36.7522
5272,174,75.073,157.705,88.1616,114.629
5256,282,158.462,236.172,171.68,320.871
5193,343,240.983,368.412,254.312,453.648
5446,94,26.4625,92.4282,13.2683,136.404
5538,29,92.7832,67.3383,79.661,46.1141
5536,14,74.6863,88.8927,61.7192,1.89296
5540,56,25.3241,78.4517,13.3112,26.8945
5567,30,25.0005,42.4008,12.9783,28.1526
5550,21,47.4529,5.22992,59.6292,69.8465
323,9,3.431,3.97779,3.94194,6.23199
308,14,18.0169,9.07111,17.4924,14.7987
315,12,14.3344,19.1143,13.8129,15.0539
314,29,27.7638,24.8306,27.2192,30.3653
322,26,22.978,28.2657,22.4237,31.1185
327,23,20.1254,28.5628,19.5672,23.574
343,7,6.80912,26.0609,6.23048,32.6074
348,6,8.01075,23.3,7.4145,18.8832
350,4,6.04264,9.58091,5.42993,0.618449
350,10,9.75219,4.14682,9.12435,2.83927
354,8,9.53348,2.47277,8.88396,5.31876
354,11,13.819,16.1963,13.1844,9.13577
30,1,0.566128,0.797601,0.881281,2.25591
31,3,3.08715,2.97819,2.72167,2.94919
32,3,2.51199,3.62958,2.14078,3.17717
29,5,4.25803,7.11017,3.90103,6.0869
34,0,0.679876,2.31932,1.0379,2.41396
35,1,1.50921,0.392802,1.86782,0.784765
34,0,0.362428,1.03909,0.718841,2.09633
34,4,3.02316,4.49404,2.62803,4.22111
34,6,5.12602,8.81956,4.70619,5.22951
34,6,5.50948,4.27466,5.08048,4.19989
38,2,1.1031,1.42678,0.678178,2.05379
40,4,4.60867,3.80873,4.99442,4.17361
504,4,7.06232,5.19994,7.25324,3.79779
480,42,40.7056,39.0363,40.8906,28.1467
500,24,21.0858,22.9168,21.2873,17.4107
508,40,32.8482,25.694,33.0606,29.4513
522,34,22.8824,32.1982,23.0846,28.3432
524,34,22.1855,30.6783,22.3725,27.3717
548,16,7.98985,8.53186,8.15641,7.07794
556,23,16.1974,19.7713,16.3393,8.86365
558,22,19.713,3.40068,19.8443,9.53227
564,26,27.2366,22.4956,27.3205,4.01612
579,25,29.4947,27.6771,29.5696,22.9864
580,36,41.2743,31.5892,41.3688,29.1581
1133,12,22.8191,1.82781,18.9519,5.3282
1096,60,66.4418,45.4281,62.5718,33.452
1109,57,58.2783,43.0871,54.4848,31.724
1145,66,52.6366,45.3144,48.729,44.2438
1156,64,44.1954,68.0807,40.2988,59.3659
1166,54,36.4089,80.6955,32.5159,69.4478
1211,4,21.2848,30.0252,25.1578,24.0833
1220,28,46.826,31.4601,50.6806,27.0866
1220,59,67.488,35.9469,71.2851,65.802
1215,36,44.8294,44.0302,48.7635,44.8468
1192,41,40.2914,41.0662,44.1481,61.0975
1161,3,5.70443,65.9192,9.59763,39.221
2756,92,43.956,53.898,52.7516,23.0426
2709,128,77.204,44.4155,86.0364,52.0705
2748,118,68.5229,34.9222,77.5121,66.9291
2848,126,46.0415,35.3336,55.2736,56.626
2837,272,188.899,133.866,198.45,188.417
2866,247,185.195,141.487,194.891,204.307
2974,164,71.6512,127.108,81.2051,1.35503
3109,18,94.7903,116.401,85.3422,142.231
3113,61,19.6812,15.0708,10.1343,147.831
3138,85,5.73559,193.213,3.82257,99.693
3091,154,71.9755,63.7373,81.706,6.30542
