actual,ae_persistence,ae_linear,ae_deep,ae_linear_mv,ae_deep_mv
494,46,39.2567,45.3776,38.9975,40.4948
536,15,5.2774,14.5585,4.9855,9.56639
558,12,19.6066,25.8923,19.825,19.987
558,6,16.3768,28.8592,16.5682,14.908
557,8,18.3363,22.3797,18.5005,13.2635
562,12,22.3651,20.641,22.517,25.3304
540,9,4.11642,8.11987,4.28907,0.264822
639,78,57.6143,64.6205,56.9611,51.1358
648,84,56.0632,84.9653,55.3877,67.0627
663,70,37.3029,61.8996,36.5853,59.3163
676,53,26.4147,50.1945,25.6845,22.4069
676,68,41.5964,40.6812,40.7813,28.1633
682,58,39.0902,38.1054,38.2977,0.899179
717,24,9.83014,12.042,8.87439,23.5206
732,14,2.39542,9.96531,1.45637,54.4438
733,18,16.0744,9.34114,15.1157,48.841
729,51,36.7129,11.266,35.7521,23.4514
744,49,31.1514,56.0915,30.1192,46.008
740,54,34.9397,31.2547,33.8493,53.6412
415,83,80.3362,70.3128,80.0589,70.4656
422,79,73.6764,76.8732,73.3829,71.2372
434,67,59.4805,66.077,59.1564,74.2783
448,56,50.9828,61.3001,50.6622,47.0977
449,68,59.8459,53.0316,59.5482,51.1411
455,65,56.8352,51.4566,56.608,46.8638
498,24,17.8356,3.66149,17.8044,10.1988
501,23,18.9289,16.6219,18.981,16.2351
501,30,26.7144,2.90131,26.8425,0.805111
504,56,40.6319,25.2692,40.8504,7.81559
517,52,33.4989,15.1016,33.7431,23.4856
520,48,27.8984,30.0188,28.1471,25.2084
289,36,30.6858,26.6289,30.2579,32.2071
285,50,39.1495,49.2986,38.6888,42.118
284,49,38.7234,49.0318,38.2428,40.9005
299,34,24.5503,28.0946,24.0694,22.5948
300,36,26.0055,28.4101,25.5133,24.4051
294,41,32.3314,33.5891,31.8779,28.4412
325,7,0.0765106,0.877614,0.42177,8.27962
335,6,9.42838,27.2113,9.89677,33.6499
333,4,0.460082,10.2766,0.0178334,9.663
333,8,1.72933,1.39295,1.26006,0.664022
336,5,0.575522,8.69315,0.0833759,9.14499
335,10,2.02037,6.10354,1.51437,1.28571
328,30,33.251,47.4783,33.9552,40.4697
305,9,1.48945,4.29673,0.696902,4.59737
315,1,7.86081,9.79877,8.66792,11.0491
315,1,9.30479,20.6443,10.1057,12.3972
310,1,7.22399,16.1272,8.00613,16.4099
303,12,5.15098,2.38572,4.40319,5.19267
298,14,5.93308,12.6327,5.27781,2.99643
314,2,10.1262,17.6781,10.7431,22.0476
314,6,11.3135,24.923,11.8937,26.1685
314,1,7.42062,12.3987,8.01525,3.90599
311,11,4.19846,7.89782,3.58627,0.280082
315,15,1.70905,5.77928,1.05453,4.84049
2782,175,36.5251,92.1602,19.7105,72.0912
2698,344,156.675,275.728,139.327,205.779
2758,237,68.82,156.893,51.3035,162.413
2830,175,17.7175,174.251,0.0365615,24.7402
2843,234,56.0291,171.553,37.8877,105.411
2768,299,121.486,254.643,103.806,162.033
2957,59,100.401,29.3358,116.947,55.2187
3042,76,219.22,160.831,235.114,188.906
2995,15,153.738,140.431,169.558,145.322
3005,38,182.486,158.168,198.013,219.415
3077,100,242.712,176.684,258.465,232.045
3067,74,232.528,135.68,248.523,243.666
337,42,33.9017,31.3166,33.9115,22.4894
314,63,56.0869,44.4563,56.0475,46.1156
310,68,64.0746,63.7494,63.9459,54.6637
316,66,65.19,59.9526,64.9944,57.4435
325,73,73.0349,60.286,72.756,51.8278
339,63,66.1783,62.029,65.8986,48.9261
379,47,45.1746,48.447,43.7051,38.7645
377,51,49.7989,65.3025,48.3547,44.9628
378,53,52.5629,54.7444,51.1182,43.4829
382,49,45.8428,50.1801,44.4341,48.2701
398,36,29.4599,46.0478,28.0487,55.8002
402,19,13.1563,27.3723,11.7757,26.5811
471,80,66.4751,79.7986,64.5527,73.2397
454,127,101.74,125.627,99.7263,119.993
458,120,92.1356,113.036,90.1146,113.771
495,83,60.021,81.8529,57.9752,62.2526
505,88,62.2356,76.7335,60.1449,60.8926
511,83,57.4297,81.6287,55.4111,61.3929
551,49,22.7217,31.6694,20.8093,16.748
581,21,1.89728,10.7665,3.75341,5.60663
578,28,8.76362,7.3348,6.89452,1.49633
578,52,22.8255,20.4201,20.9301,6.4536
593,35,8.84304,10.9757,6.92865,7.52705
594,34,7.04971,19.7114,5.07635,4.56436
2354,289,231.334,234.237,230.178,258.729
2287,445,356.202,405.41,354.67,416.357
2349,381,309.723,303.995,307.723,341.736
2371,373,316.983,279.414,314.735,271.002
2418,355,292.182,272.832,289.808,298.33
2438,335,273.349,285.131,271.241,289.735
2643,163,95.6601,74.0192,93.6115,66.6176
2732,43,5.54292,36.6215,7.2486,75.365
2730,79,17.4605,31.8348,15.767,89.9362
2744,97,17.6359,3.50894,15.9842,30.9485
2773,63,2.43023,23.8699,0.696438,25.0755
2773,46,41.5311,35.2232,43.3763,100.088
6,3,2.37493,2.89754,2.36416,2.40019
6,3,2.34823,2.8182,2.33519,2.33005
6,3,2.61152,2.5338,2.59255,2.6305
6,4,3.6844,2.71776,3.65843,1.98918
6,5,4.70649,3.98466,4.66945,2.45018
7,4,4.10406,3.00223,4.06496,3.1482
9,3,2.9248,3.13715,2.89161,1.69569
9,3,2.97831,4.40926,2.94425,1.87598
9,3,3.34516,2.67884,3.31109,2.66744
10,2,1.71682,0.717284,1.68749,0.333133
11,1,0.635391,0.142293,0.606013,0.371848
11,1,0.453764,0.122521,0.427539,0.282896
17,0,0.582259,0.525022,0.710404,0.0500536
14,3,2.62248,2.90798,2.48222,2.80957
14,3,3.27096,4.09867,3.11683,3.34632
16,1,1.66809,1.37451,1.50088,0.566429
16,4,4.65652,3.96646,4.45206,2.71054
15,7,7.87753,7.29968,7.65142,6.08941
17,7,7.21865,6.51709,6.96898,4.99982
17,8,8.62211,7.90717,8.35764,5.0269
17,9,9.20859,9.10443,8.94141,10.3836
17,7,7.21738,5.59388,6.97499,5.70278
20,4,3.59003,6.23232,3.35902,3.02284
22,1,0.0516141,0.0581478,0.261411,1.84258
67,5,3.31277,3.72293,3.04245,1.34106
68,5,2.69186,2.36068,2.40717,4.44107
73,1,3.08704,2.32675,3.38436,2.55163
73,1,0.612027,2.01357,0.930294,1.56139
75,2,0.188987,0.105107,0.151325,1.22808
75,3,1.80061,1.99521,1.46056,1.52584
72,7,5.97665,6.10662,5.65751,4.50995
73,6,5.26016,9.39781,4.94684,4.81128
72,5,6.2665,1.03071,5.95843,1.85785
74,5,4.27268,3.42429,3.98847,2.04944
77,2,0.143502,1.59963,0.424119,4.46086
78,1,1.25383,3.01117,1.52751,5.92866
506,65,77.075,68.9113,76.5645,59.0676
510,62,72.1735,70.6127,71.6137,67.9079
518,56,66.2551,58.0544,65.613,64.9836
524,53,66.7733,83.8302,66.085,69.5242
539,52,66.5405,61.3182,65.7978,71.7847
542,51,69.8445,53.532,69.1208,37.897
571,42,60.0258,44.4624,59.2526,65.2954
572,42,64.7274,32.8986,64.0019,68.4934
574,51,73.7989,60.7553,73.0938,73.3668
577,63,78.0026,57.3127,77.3492,60.0573
591,49,61.3957,60.5588,60.7455,63.1453
593,37,47.6266,48.6456,47.0099,34.1381
29,9,6.20962,5.70103,6.24787,4.70309
28,9,6.67736,5.30904,6.70437,4.23561
34,3,1.71973,1.08146,1.73737,1.87763
34,9,6.36313,4.61174,6.36755,4.75624
35,9,6.49881,4.28361,6.49598,3.88012
34,10,8.3187,6.85877,8.30897,5.25896
38,8,6.04907,5.47509,6.02938,2.83088
37,9,7.66046,4.57689,7.63589,2.89595
37,9,7.56224,5.81248,7.54077,2.93004
43,3,1.53742,1.39327,1.50775,0.643523
44,1,0.229174,2.45901,0.258621,3.51877
44,1,0.551582,0.0152347,0.591254,1.81325
1263,51,40.5476,17.9078,42.4221,34.7871
1229,94,74.2869,87.971,76.1459,89.9454
1249,74,54.8209,77.6104,56.656,53.3669
1261,59,38.7604,66.8157,40.6115,48.9009
1257,67,47.6002,43.3473,49.422,55.5239
1265,52,37.5655,45.821,39.4492,32.1854
1314,18,0.0934347,4.09731,1.88845,2.79685
1323,6,16.319,9.4555,14.2872,28.8068
1323,1,10.7481,22.9019,8.69773,17.1206
1320,18,27.4641,52.3619,25.4032,52.548
1324,23,29.6528,32.7965,27.6088,45.1041
1317,3,14.5594,8.60637,12.5356,11.1837
7,3,2.12927,6.49688,2.14187,7.42137
7,4,2.74511,5.99113,2.75937,9.08016
6,2,0.321339,2.7246,0.341743,6.22086
6,1,2.32401,4.17811,2.29361,3.77811
6,2,2.78805,3.63012,2.75671,6.29315
6,1,2.54501,5.6748,2.51765,6.58686
4,3,4.49931,7.76425,4.4726,7.73076
3,5,6.27967,9.90797,6.2529,11.7065
4,3,4.61047,9.84299,4.58711,8.72246
7,0,1.85924,6.78441,1.83536,4.04675
8,0,1.93083,3.50457,1.90241,1.55291
7,3,4.05852,7.91738,4.02608,6.38199
1022,20,58.2255,39.5697,59.4529,18.4008
959,87,26.4019,93.0615,24.9518,95.388
974,71,11.6945,98.6917,10.0922,98.6829
997,51,8.48908,53.049,10.2054,46.5075
954,113,58.3883,174.012,56.5814,118.95
965,102,47.7399,153.401,46.075,83.7431
1002,46,1.25417,60.06,0.308472,9.17516
1046,31,54.589,24.3619,55.9776,62.9828
1045,22,46.0116,35.8492,47.3686,27.8524
1048,53,70.3431,23.5292,71.6386,38.51
1067,56,78.2824,27.9794,79.7161,25.9813
1067,58,84.8407,56.6769,86.3882,20.6367
2163,251,7.70799,48.7712,21.7423,41.0262
2204,214,55.2784,48.222,69.7827,53.9315
2189,229,25.2807,12.06,40.6986,57.7331
2237,162,50.7937,106.638,66.7538,80.1907
2257,263,30.0061,54.1012,12.9024,59.3696
2341,186,8.08691,87.5345,25.3705,4.73911
2414,302,67.4986,138.939,49.7281,86.8633
2418,297,58.3878,170.847,41.2355,51.0625
2418,283,58.0959,7.91492,41.2889,11.5907
2399,308,64.7295,47.1985,48.3157,2.119
2520,180,75.5148,35.5441,91.9048,114.497
2527,135,126.667,92.2988,143.388,114.107
1622,51,10.9057,59.8476,12.3044,28.7168
1573,107,57.4586,123.171,58.7614,93.9119
1587,90,38.6312,113.694,39.8775,92.0733
1600,77,24.5435,88.5201,25.7626,66.5698
1598,69,21.7249,78.8724,22.9606,47.4699
1604,60,15.8828,69.1864,17.2029,49.9169
1673,10,54.0665,4.06086,51.2783,13.3953
1680,39,71.2477,3.48056,68.3646,74.9777
1677,34,66.3778,40.6783,63.4153,55.8068
1677,37,72.2831,77.3784,69.2663,57.6508
1667,39,73.8753,64.1297,70.8797,59.6159
1664,30,68.729,47.0114,65.7882,62.8439
4676,400,82.678,286.762,46.5979,290.058
4215,1137,690.931,1128.02,653.177,1019.88
4306,1032,558.937,948.941,521.098,937.72
4613,737,294.837,687.454,256.517,394.14
4647,854,391.382,604.464,352.179,395.55
4738,800,351.302,777.011,312.479,475.886
5076,551,117.857,316.692,78.4936,31.2972
5352,280,67.2954,54.5878,106.746,136.42
5338,338,24.4353,47.9966,15.5418,172.095
5350,507,123.969,88.5344,83.2002,28.7387
5501,383,23.7146,190.759,17.9824,41.5651
5538,397,3.43172,27.4645,39.3412,50.6417
2282,120,57.6822,25.4903,62.0757,46.9414
2215,206,128.633,110.682,132.86,103.271
2247,171,98.6031,126.072,102.731,84.0296
2296,129,47.2508,41.648,51.317,13.1802
2303,109,36.7771,35.5399,40.817,1.60576
2311,97,28.6969,2.33197,32.8238,3.76059
2402,3,68.7307,69.1897,66.1547,73.5248
2421,85,130.632,128.636,127.949,160.481
2418,83,132.01,158.632,129.312,162.462
2425,118,156.53,152.14,153.821,182.529
2412,97,140.454,125.827,137.789,161.299
2408,93,145.74,95.3326,143.194,139.408
113,9,0.606068,0.361319,0.946822,2.40534
99,26,15.2976,16.1723,14.9304,12.2476
102,24,13.0969,14.6099,12.7113,7.54362
107,21,10.1002,10.1044,9.68986,5.35354
109,17,8.33572,4.67486,7.91178,1.35829
111,18,10.2929,11.2043,9.84619,2.34768
122,11,2.72925,0.932706,2.27232,4.19302
125,8,0.867556,1.4994,0.414814,9.31811
126,9,2.00402,3.34637,1.54664,8.53067
128,12,3.64624,4.81345,3.1661,3.99163
126,13,4.75978,1.75558,4.2737,0.720443
129,9,0.295106,4.95814,0.214193,1.47203
17,7,8.88674,30.5063,8.80876,31.0942
20,4,9.40125,25.068,9.29197,27.7422
21,36,36.2881,38.6614,36.0006,35.7294
22,39,41.0729,29.6247,40.7389,32.7084
20,57,55.4605,47.0209,55.0279,50.1132
18,63,62.8315,62.0628,62.3653,59.3121
24,66,64.3707,61.232,63.8393,60.371
24,66,63.5105,63.4569,63.0025,65.1951
57,32,29.9727,20.5749,29.4853,25.6088
61,27,23.857,11.7531,23.404,22.0291
77,10,6.48053,0.26469,6.0519,0.0997378
81,9,2.12012,2.34418,1.70133,1.3673
162,4,9.95352,24.9808,10.9004,7.10126
156,12,2.25332,3.89462,1.23505,7.62385
156,15,3.70032,14.9531,2.65727,16.1899
148,23,10.5645,17.1084,9.52975,17.9091
145,21,10.7544,7.91594,9.73825,8.25183
147,18,10.6816,17.8038,9.67234,8.95427
158,14,5.96197,17.7148,4.8772,1.8647
168,2,3.0376,7.56961,4.10908,7.23607
171,5,8.32478,16.0718,9.37816,6.17559
171,6,9.24157,4.59603,10.2992,10.1919
166,1,0.435866,18.3442,1.5351,3.79334
165,6,0.223176,11.0192,1.33427,9.49841
6310,459,305.906,437.954,312.346,419.804
6257,655,441.317,688.799,447.278,634.461
6358,562,342.2,593.635,347.634,630.568
6584,335,126.173,403.209,131.476,290.606
6461,475,266.674,480.138,272.089,427.213
6525,412,196.922,453.834,203.044,363.906
6769,162,48.145,132.101,47.2989,81.9406
6912,36,215.879,57.5806,214.375,183.409
6920,37,202.43,45.0711,200.698,167.236
6919,37,212.721,45.7905,210.916,140.526
6936,61,226.351,33.8847,224.604,55.5203
6937,72,255.233,18.3254,254.108,210.707
628,47,20.5021,16.5406,24.5876,1.65786
566,143,60.3791,134.927,55.9062,90.0765
575,133,58.9915,118.732,54.2516,120.545
602,108,32.9456,109.888,28.0831,83.5664
599,113,40.4597,73.0151,35.5432,91.4069
619,87,21.6444,94.9939,16.8572,60.4482
675,45,20.1537,64.7965,24.2575,3.12638
709,14,49.2735,15.998,53.1409,37.6231
708,21,54.6225,54.9564,58.3351,34.2437
710,27,86.7017,78.995,90.1493,55.4268
712,28,86.4211,9.83314,89.9306,50.4152
706,23,97.5424,36.6516,101.027,83.8139
3024,160,168.031,106.09,168.814,107.249
2979,264,248.274,215.744,249.026,221.406
3021,226,215.913,219.205,216.452,212.088
3080,179,174.966,111.854,175.48,145.479
3081,178,178.428,113.081,178.805,88.5337
3123,154,153.407,172.916,153.788,143.855
3184,133,137.62,101.451,137.666,101.805
3243,60,59.8957,8.31348,60.1544,48.9606
3247,69,60.8791,6.69428,61.1569,22.5843
3259,31,22.246,54.9669,22.6902,22.6857
3259,31,29.7651,22.0041,30.2035,32.2974
3277,34,16.5648,2.01568,17.0194,6.78823
42,7,8.33726,7.90611,8.35733,7.8583
38,4,5.08643,3.40556,5.10894,4.78241
38,4,5.22659,4.43089,5.25187,3.14066
40,8,8.37629,6.64254,8.40427,9.16527
39,6,6.17364,6.44324,6.2062,7.0368
39,5,4.80183,5.54045,4.84077,6.84853
35,1,0.757986,1.17906,0.729665,2.83741
34,2,2.22366,0.249147,2.19369,0.749876
34,3,3.14062,2.86949,3.10805,2.34384
32,7,6.81826,5.39705,6.78614,6.53757
33,6,4.99018,5.76386,4.96097,5.37663
34,4,3.07468,1.09576,3.04282,2.29806
408,38,23.1063,11.2025,20.895,31.4111
369,93,67.805,105.885,65.5097,86.1917
381,83,57.5086,94.9025,55.1613,74.6488
403,64,36.0891,84.7664,33.7553,54.5328
407,57,26.3332,45.3408,24.0532,35.7634
415,20,1.34474,21.9056,0.757309,3.44603
446,5,24.6995,0.471696,26.7717,33.9431
462,32,43.0421,52.87,45.046,65.4527
464,28,39.6271,58.2494,41.6249,44.2938
467,26,41.136,40.164,43.1316,21.1129
464,24,35.3904,12.2576,37.4208,28.0804
435,15,2.82675,16.7274,4.94388,3.84776
1642,38,115.134,133.501,125.845,75.9716
1421,283,163.426,243.873,151.912,223.55
1452,256,149.313,220.272,137.293,272.633
1477,235,129.805,224.918,117.56,170.316
1494,237,132.203,217.159,119.7,194.276
1501,212,114.056,167.004,101.867,188.85
1604,112,15.9873,91.3467,4.31389,83.2831
1704,50,123.124,58.078,134.094,122.379
1708,41,134.46,142.352,145.215,88.2034
1712,114,191.68,235.617,201.93,135.647
1731,133,206.89,91.1652,217.145,146.187
1713,120,222.231,160.073,232.34,192.901
885,47,42.0024,22.7923,43.6257,17.7901
872,73,62.3324,51.7462,63.8925,39.0944
883,66,56.3688,64.8887,57.8773,55.1622
887,68,54.8549,62.0884,56.3194,70.5407
892,64,54.7153,58.6178,56.2028,52.1968
898,55,46.1635,45.6566,47.7109,43.632
932,32,22.9896,32.3847,24.3003,8.31145
945,19,12.4726,30.4271,13.9133,7.53413
949,17,2.93639,15.6199,4.44656,14.2087
955,16,23.1797,68.4968,21.5953,47.6675
956,10,23.9247,39.1094,22.2892,51.3048
953,7,24.5421,50.4201,22.923,48.42
1574,312,260.711,308.329,254.328,286.072
1596,351,269.621,362.668,263.112,337.908
1638,292,214.728,259.52,208.031,252.018
1689,246,193.781,148.923,186.865,148.173
1701,297,235.348,212.544,227.981,177.497
1728,275,221.111,229.306,213.669,157.799
1886,122,88.4074,20.035,80.8817,14.1253
1947,63,34.209,1.09147,26.7829,65.35
1930,107,83.9257,14.3994,76.2741,25.4834
1935,157,109.387,7.29914,101.665,84.8145
1998,97,57.3413,20.3846,49.5343,15.0019
2003,109,43.5404,6.75162,35.7577,1.97893
87,9,3.90408,5.8909,4.00592,4.94254
87,15,7.48307,14.2054,7.57236,10.376
88,14,5.94876,14.0706,6.03098,11.371
91,9,1.3275,6.42423,1.40873,3.62597
92,7,0.341711,1.66439,0.426694,0.447274
92,8,2.00984,7.99911,2.1055,1.96481
96,8,1.52793,6.86139,1.64632,1.46195
102,3,2.59841,0.272422,2.46732,6.95939
102,5,0.564591,1.61819,0.426078,2.30732
100,8,1.9687,1.39897,2.11795,0.264547
99,9,2.10678,1.03051,2.25357,0.856843
100,7,0.644378,0.744909,0.762687,3.86158
3653,150,100.948,115.039,92.008,141.715
3611,249,174.605,249.356,165.244,284.338
3666,197,127.801,213.002,118.155,251.412
3691,182,114.834,168.66,105.031,191.714
3685,220,148.359,243.894,138.463,205.968
3625,287,215.761,334.225,206.239,302.911
3803,127,31.9878,186.332,22.4058,118.171
3860,26,63.0884,11.046,71.992,14.0697
3863,20,74.9332,69.5606,83.4101,68.3223
3873,10,112.825,101.226,120.932,92.3554
3905,55,157.896,171.172,165.92,149.688
3912,54,168.712,182.756,176.801,199.86
1103,87,95.5012,102.062,93.6641,106.795
1018,11,0.854736,8.70401,0.874668,18.9511
1029,5,1.21352,27.8469,0.476397,15.5496
1025,14,4.98703,9.21109,6.64026,18.8444
998,49,37.99,23.355,39.6264,30.997
1004,49,41.1395,28.0993,42.8478,22.4585
1016,44,27.8147,20.2526,28.0531,16.4039
1029,20,10.0418,9.98775,10.31,7.07301
1034,19,8.57729,3.78603,8.82142,1.84266
1039,2,3.53655,23.4014,3.29012,16.3942
1047,6,13.3408,13.0189,13.0809,19.7362
1053,3,17.05,20.2219,16.951,36.987
527,6,11.8555,12.9252,11.2838,25.3843
488,51,37.3304,45.0063,37.857,40.4404
500,30,21.2501,20.3274,21.74,21.9972
504,40,28.0334,34.0162,28.4979,25.7041
501,46,35.2477,38.6977,35.7396,31.7976
504,47,33.9066,55.7768,34.4585,40.0191
521,35,18.9692,37.2842,19.2897,19.6454
539,8,3.547,6.73637,3.15028,13.5139
530,26,10.9493,3.75781,11.3995,5.33068
544,18,1.27225,6.60022,1.76707,1.30957
547,18,1.90346,2.33865,1.4004,9.69001
551,10,8.49469,8.47529,8.0123,15.4319
495,34,26.571,27.1264,25.7763,24.5873
466,80,63.6397,101.512,62.7923,90.1857
474,66,51.1448,76.8986,50.2691,64.3666
497,52,36.2409,59.4037,35.3301,40.4951
493,67,47.2029,61.7958,46.316,51.451
507,33,17.1228,37.5839,16.3461,25.4475
529,17,0.889811,10.1658,2.05751,3.76278
546,9,19.7082,11.2631,20.7871,21.5344
540,1,12.6443,27.7412,13.6888,28.1999
549,1,17.8267,30.3172,18.8409,7.06546
560,17,33.7855,25.2576,34.7586,29.2833
540,3,20.3935,21.5025,21.377,18.8328
3464,528,536.817,404.018,531.545,368.977
3362,687,664.408,615.877,658.939,645.842
3456,602,578.11,592.283,572.011,643.808
3560,503,504.493,456.174,498.33,336.585
3611,487,479.025,406.359,472.595,378.189
3666,407,418.598,339.691,412.533,361.772
3992,178,183.534,171.417,177.684,42.426
4049,84,81.5932,107.268,76.2989,4.02308
4058,66,92.5137,145.425,87.4063,35.3014
4063,102,84.8618,109.018,80.1249,20.8882
4098,68,57.0683,76.1088,52.2148,17.3443
4073,84,62.3041,97.0879,57.5004,153.127
504,93,103.423,107.172,103.108,110.749
505,107,112.9,113.13,112.58,121.187
523,94,96.5528,101.441,96.2233,103.834
539,83,86.905,126.777,86.5712,107.84
554,80,82.7942,116.157,82.4469,112.986
558,77,81.318,93.7921,80.9946,86.6853
597,44,50.8981,60.3618,50.5471,63.827
612,38,47.1292,52.5188,46.776,49.2789
617,33,45.9488,34.8763,45.5755,51.6542
622,37,47.4827,31.9516,47.0725,35.8748
634,31,44.3592,27.8411,43.9096,23.8704
635,36,47.1212,44.3452,46.6179,43.8228
1563,181,73.0607,134.596,62.5954,109.12
1486,326,187.869,292.409,176.954,278.461
1525,301,155,275.026,143.673,256.993
1576,251,125.249,195.403,113.706,144.143
1589,264,135.019,166.436,123.226,192.231
1622,242,123.077,216.359,111.327,148.942
1744,170,55.4602,54.0479,43.5045,68.6259
1812,106,4.51178,55.9269,16.2748,3.11563
1826,111,18.1625,48.5364,6.23185,14.0484
1827,183,54.6242,103.03,42.5266,64.7351
1853,149,28.8353,126.904,16.6197,73.0149
1864,136,2.62784,101.8,9.64638,22.7776
912,95,99.0207,70.4186,99.3303,70.1544
902,143,128.875,141.197,129.119,135.563
931,111,97.3986,90.1886,97.662,98.0846
958,94,73.4439,74.7121,73.7596,63.6578
947,130,102.987,89.6742,103.365,77.9592
961,117,87.5219,103.93,88.0858,82.0188
1007,70,33.8459,52.5307,34.3105,17.3561
1045,14,26.4633,63.2822,25.874,49.988
1042,6,19.6459,68.5006,19.0682,53.0474
1052,18,30.6221,35.2185,30.0268,35.204
1077,36,43.6229,31.8121,43.0648,65.4133
1078,30,44.9498,64.1499,44.4791,58.4343
658,139,154.266,151.71,152.371,150.587
670,136,144.51,135.402,142.647,149.295
690,125,126.214,151.154,124.347,144.731
714,103,108.768,181.815,106.918,146.866
716,112,115.373,167.612,113.524,169.049
734,96,107.256,139.893,105.393,153.965
797,64,75.5919,101.9,73.7666,89.329
806,68,81.5696,105.559,79.7258,83.327
815,62,83.4448,84.1026,81.5564,90.5248
817,94,111.321,79.6725,109.324,59.5512
828,89,109.661,71.5078,107.557,93.8332
830,120,137.125,107.414,134.821,118.874
241,6,4.3395,0.749223,4.01217,6.99308
235,17,4.2614,12.6904,4.57099,6.6057
239,14,0.173993,9.48393,0.456064,5.31779
236,13,1.09522,3.81864,1.3646,4.65928
236,15,3.71242,4.53505,3.96228,3.37946
240,5,1.56677,4.55477,1.31407,5.69971
247,9,0.329686,2.29159,0.15092,0.442567
252,0,7.08404,2.79739,6.88507,10.632
253,3,8.17311,6.28247,7.97766,15.8699
249,6,0.513741,3.43708,0.323688,3.87491
251,4,2.67821,3.40437,2.50463,2.45547
245,6,1.61872,7.68012,1.47031,1.79035
432,20,19.4346,2.72935,19.3028,10.3798
421,41,38.0571,20.3092,37.8477,31.983
421,40,38.5084,28.9113,38.257,27.3521
427,36,35.4435,25.3323,35.1534,22.1081
430,33,32.9627,27.682,32.676,22.6609
437,30,32.4449,29.7527,32.1959,30.9463
452,30,25.3386,27.641,25.369,22.7979
462,21,17.0829,5.84596,17.1804,6.98874
461,19,15.2334,12.5359,15.3878,7.7246
463,28,19.6422,8.67151,19.8287,18.6409
463,23,14.5449,3.28948,14.7725,4.18112
467,19,5.1434,6.41613,5.37312,8.67522
8879,340,80.5688,291.861,71.183,138.946
8524,778,295.396,780.892,303.478,633.114
8657,647,174.043,690.059,181.384,600.808
8759,537,35.7497,492.257,42.7656,377.119
8806,410,37.1086,185.819,30.0102,205.651
8865,382,16.0038,482.251,8.11577,243.886
9219,153,278.438,169.558,264.221,46.5861
9302,40,405.752,0.243029,390.438,263.635
9304,25,399.894,237.108,383.782,366.648
9296,119,463.636,232.75,447.194,340.482
9216,30,378.393,127.037,362.961,289.003
9247,42,395.521,96.8062,381.147,79.4444
289,36,35.6948,28.7247,35.8934,28.1824
291,41,37.9217,38.6017,38.1135,42.7064
292,45,38.9672,49.7047,39.1131,52.0183
291,47,45.5072,51.2575,45.6451,45.3427
293,54,50.7945,42.2865,50.9252,44.5224
298,52,48.7091,32.0894,48.8501,36.7074
325,26,26.999,6.00495,27.165,13.7623
332,23,24.0152,1.27413,24.2037,5.84358
337,23,26.3061,10.471,26.5025,1.50908
338,37,34.1006,17.0759,34.326,23.61
347,24,21.825,26.5253,22.0349,18.718
350,21,19.3785,35.2017,19.5683,12.0367
541,40,37.3478,31.1198,37.9252,31.5262
526,66,57.7826,68.9357,58.3403,64.6452
532,58,50.2219,54.5473,50.7529,55.0966
542,45,38.3428,42.6124,38.8821,38.3735
544,45,37.5402,37.9281,38.0599,41.7297
549,36,32.7722,33.852,33.2977,29.5912
581,10,6.35629,0.0492401,6.64682,1.55749
592,7,9.39001,16.612,9.07003,10.5216
590,4,5.86789,22.8837,5.53789,15.1421
587,2,4.91657,17.5002,4.55837,10.8177
589,7,9.89768,20.1599,9.53682,17.0505
585,0,5.95814,22.6199,5.61439,17.413
153,7,4.08595,9.15958,3.70173,13.2416
145,13,11.82,13.5165,12.1997,14.4742
145,13,11.4501,15.048,11.8109,13.9113
148,10,8.91265,6.5477,9.27571,4.78133
137,24,22.3036,20.717,22.6691,21.5419
139,22,21.0092,18.5327,21.395,19.0241
146,16,15.1142,13.067,15.3715,12.2095
158,0,0.593606,5.81425,0.863724,1.55103
158,1,1.30129,6.61573,1.57737,6.01506
158,0,1.84817,0.889073,2.11662,2.06402
161,3,0.324373,3.64324,0.0681591,3.61898
161,3,0.632415,2.29943,0.413263,1.9385
113,6,9.4144,10.198,9.72222,10.6248
99,30,19.5394,25.185,19.1472,24.1803
103,26,14.9783,23.6439,14.5742,19.7821
105,26,14.7391,25.6927,14.3221,15.8443
103,28,17.026,23.972,16.6166,17.6558
106,27,15.73,26.6111,15.3406,16.2902
107,25,13.5764,18.2212,13.253,15.1088
129,1,9.28261,7.19624,9.57851,8.78751
129,1,9.22362,8.75902,9.50699,13.0591
131,3,6.78696,1.10132,7.09252,10.3146
131,4,5.0236,5.26301,5.35545,2.34448
133,2,7.21436,0.454878,7.57869,4.24919
366,22,23.8901,28.3565,24.0024,28.1428
350,40,38.7138,47.3668,38.846,44.9636
358,32,28.6076,32.7588,28.7475,35.1638
358,34,30.4394,26.1202,30.6037,24.4489
362,36,30.8882,29.5262,31.0802,22.275
364,32,25.2303,19.0566,25.4592,11.9827
388,2,1.03552,10.8605,0.752768,10.2071
390,0,1.78116,8.17395,1.47061,14.1117
390,7,5.33589,5.02341,5.65933,9.43618
392,6,4.28476,1.65988,4.61496,2.66272
398,1,0.33759,2.20395,0.0318038,5.52552
396,5,7.01238,5.33083,7.28627,1.40956
24239,1406,426.305,55.1295,623.234,654.87
23514,3596,1232.47,2108.51,1018.13,2852.24
