bartik,dlemp,dlcov,uf
0.18548607221039412,0.7028255937118617,-0.17783910942424372,MT
0.04774015357155913,0.145889273471123,0.06510196678825966,MA
0.19773501420799755,0.6467325112511968,-0.08613002922865837,MT
0.04214621173422929,-0.561607159320348,0.3720652613018195,MA
0.06670751377208407,0.9072613251547609,0.06058960849348857,MT
0.04690767463276896,0.6618888901110603,0.13124029658365033,MA
0.09721214992020627,0.6875761355104899,-0.09404089639971887,MT
0.03667648942880046,0.8602012652231116,0.3892054637971192,MA
0.10454084305485505,0.938313777985138,-0.35553018507827683,MT
0.038010739531806906,0.17114825619582946,0.024681058380214765,MA
0.03786888085973482,0.8976949232491084,0.43231905392053066,MT
0.06780331814594373,1.0362788400888525,0.3497902886081609,MA
0.036729418468119966,0.16857400678836332,0.40280345163763687,MT
0.03237928822939313,-0.010515343999523008,0.23643091589739845,MA
0.03936849894022024,0.21759183684670205,0.39850304274659654,MT
0.041282988010099775,0.17384692980298233,0.6026480370495958,MA
0.18454219534773306,0.261510368829535,0.5206171354547929,AC
0.044406138968666214,0.4829549673481817,0.20525190044475428,MA
0.03359053931191877,0.5844863318734622,0.4636966185271869,MS
0.13134479121665968,0.08439900516204288,0.2415348145881739,MS
0.060991837916406125,0.5771482666970632,0.4871995675122448,AC
0.041761544199059336,1.040914063748926,0.485342798695425,MA
0.07959578733214753,0.46729237589035966,0.45666843487991743,AC
0.15783965156926694,0.8970593699462676,0.44589054417972535,MA
0.10810942587375542,0.3899488930164076,0.3696951633492434,AC
0.03222527168956235,0.05218575317057025,0.3619784898618968,MA
0.09244022347672368,0.6796638302226583,0.3293491916059612,AC
0.038375786642761235,0.796030227093587,0.06769853364808436,MA
0.39394646669821565,0.730622923278648,0.34697376430953414,AC
0.039775104811738356,0.28090238546640217,0.3645648387649661,AC
0.04291335550225159,-0.15709185841807458,0.010006960734848355,MA
0.03630634137785008,0.561917284923702,0.24103309140606802,MA
0.08262210327216188,0.11542390199713232,0.17732547826277723,MS
0.03970361073898118,0.3853076506831841,0.13343851347777583,MA
0.032843969334204526,0.2366049008227981,0.11058218236385131,MS
0.04793301268719769,0.5374104575770522,0.09596017722689236,MS
0.04199986374886057,-0.32799760963024077,0.11962415777277373,MA
0.039768081793629874,-0.20649191772176764,-0.36869501431995294,TO
0.03157935177178578,0.20110145144555092,0.07940400336763784,TO
0.04714184571857299,0.41125551224286877,0.1827781402244084,MA
0.0437111708192104,0.00833338155914424,0.09783780870707515,TO
0.1362321250944745,0.36772478012531734,0.10380035970741355,MA
0.05207602996052493,0.17390635986867004,0.12556031817982083,TO
0.03647715545886253,-0.34876976443161906,0.2522401366496831,MA
0.03863218837666892,0.7002923879645896,-0.015365335317300234,TO
0.06275244275035428,0.5363255343738893,0.19053963885043707,MA
0.033042626905508465,-0.0548478004996687,0.4076080382721992,TO
0.03703121583989085,-0.05155780966485001,-0.08430349825660238,TO
0.03456718039894609,0.7710075023322177,0.20525397697119027,TO
0.03896362341320407,-0.11720716463557396,-0.243021220920464,MA
0.04303522074220074,-0.07340572493385117,0.3851157185233332,TO
0.03913591438648938,0.28696548338492917,0.3239217076042085,MA
0.047203007979354436,0.32850406697203605,0.10946777357269016,TO
0.04297176961103326,0.5498596129900579,0.21880732174117035,MA
0.07370314069174747,-0.03851567208061519,0.3260146958734507,TO
0.04513766614153614,0.26188931789005204,0.38183506764958125,MA
0.023384098018626356,0.1723927033733751,-0.05846588780177599,TO
0.03583653143748726,1.5000140023190176,0.22863222332239352,MA
0.03179053002596284,0.6418538861723947,0.12076355753083477,TO
0.053394459162164794,0.0770081010669589,0.3287684851813159,MA
0.09097398829635987,-0.027461679941387894,0.5353193738315334,TO
0.04091500241990498,1.2296405510745139,-0.015882405874079457,MA
0.035145786971788155,0.09503549225967771,-0.3131504345487872,TO
0.03162364252670738,1.1760780443071404,0.17632612320662452,MA
0.05229821092931719,0.15489251962389064,-0.30272738411231864,TO
0.03930284165372958,0.0825504030490045,-0.22303664553339386,MA
0.050343361736599465,1.273113266396876,0.13336124658209284,TO
0.0393803133929544,-0.4265185173059967,0.05955750501836844,MA
0.04040477567658924,0.06466130338341276,0.08291861841601604,TO
0.04734024064882506,0.28227957416843247,0.2513156107631847,AM
0.04368380660548026,-0.2407201329679046,0.6476024904731262,AM
0.03861157731098581,0.23607730009877803,0.27173144781186687,MA
0.04124113388360087,0.7570683074066742,0.20323949833089272,AM
0.04999964009189719,0.5494220197458797,0.3142771590077469,MA
0.04904546090438137,0.9363669195604964,0.9523587648367349,AM
0.03923834662552539,-0.0038022859497385706,0.5130298189397702,MA
0.036706213192324,0.04695698308777108,0.5616110022343622,AM
0.059194602454533285,-0.033140392502304335,0.16540901555010254,MA
