actual,ae_persistence,ae_linear,ae_deep,ae_linear_mv,ae_deep_mv
81,33,39.2319,41.2398,38.1491,26.2754
81,35,42.8913,44.1254,41.7758,45.5672
84,31,40.076,40.5182,38.9672,42.2238
93,19,25.6296,22.5685,24.5864,32.9574
94,15,21.1512,30.2764,20.1138,22.5787
94,1,11.6427,13.9924,10.6887,19.0596
94,6,18.4508,17.6072,17.4367,16.5938
101,13,23.368,21.3521,22.2475,21.4675
101,15,24.9621,23.6342,23.8341,19.1673
1361,321,199.213,275.062,214.601,232.116
1373,300,182.742,189.141,198.169,160.307
1407,271,143.56,254.737,158.977,155.396
1430,252,114.648,149.187,130.01,141.595
1469,232,101.023,149.908,116.427,201.505
1478,236,98.7578,151.494,114.155,225.376
1560,178,22.2676,39.8103,37.5287,163.139
1585,168,19.083,5.1789,34.4879,104.549
1601,128,0.624784,19.5974,14.6142,62.0238
1640,96,37.4424,61.0759,22.0291,7.9616
1651,119,28.1205,29.3182,12.5116,1.89664
1684,39,82.7189,59.0765,67.0976,7.3974
3858,216,25.3399,268.371,40.0516,163.338
3787,248,52.5299,186.271,67.3221,114.077
3849,190,11.394,102.116,3.38227,25.5868
3913,92,99.7565,31.8731,85.1377,22.9977
3815,182,17.0782,60.7256,2.75916,58.0871
3850,143,58.0513,52.966,43.8197,50.0524
4038,59,254.647,251.348,240.722,162.191
4094,127,317.05,243.445,303.195,322.341
4098,151,332.203,279.315,318.491,287.64
4102,158,305.791,256.475,291.981,225.595
4092,99,251.614,83.1857,237.581,210.254
4073,94,285.95,124.522,271.638,215.338
3697,694,28.577,1297.5,10.0796,1052.67
3281,1111,256.793,670.911,273.144,1016.88
3138,1318,555.51,915.895,572.385,906.287
3215,1142,431.82,682.092,448.551,718.743
3165,1287,467.205,756.766,485.078,201.696
3149,1442,462.176,675.372,478.799,234.944
3322,511,861.879,771.963,849.466,719.131
3482,722,1052.05,1000.23,1039.79,889.453
3609,860,1183.63,1037.53,1171.47,1097.36
3639,926,1228.49,1050.28,1216.28,1113.78
3637,903,1209.82,972.341,1197.28,1125
3951,1216,1509.29,1350.61,1496.48,1276.67
400,24,14.5481,9.96066,12.2143,6.3006
392,37,25.3453,15.0418,23.0059,10.1222
401,35,20.1004,8.46415,17.7386,1.59113
406,32,15.1322,1.27833,12.7415,1.61566
410,23,7.54059,4.95165,5.1442,6.48106
418,15,0.303325,11.6903,2.72256,19.1901
435,3,14.5068,26.8956,16.9654,19.2954
443,2,20.0854,25.9615,22.5741,22.3189
441,2,17.397,27.1581,19.9063,41.5203
443,2,12.1063,21.5502,14.6728,33.9061
437,16,1.28574,11.8397,1.32434,15.4125
427,34,15.9462,15.0224,13.3343,12.4641
2344,313,93.4794,237.617,127.391,87.5613
2169,517,301.826,429.39,336.351,367.684
2224,478,260.041,415.102,294.645,317.816
2289,476,220.004,300.988,254.777,319.598
2308,506,237.303,336.822,272.242,443.742
2345,482,231.847,352.274,267.071,412.621
2533,409,117.163,153.108,153.074,165.255
2607,334,44.1228,10.7554,79.8963,186.108
2593,302,42.2939,4.42911,77.6917,66.7512
2604,287,65.3108,139.756,101.219,1.64763
2583,402,168.574,148.303,205.694,105.333
2591,447,165.892,324.723,203.365,463.776
7351,479,134.754,518.449,172.155,443.387
7245,504,192.52,523.2,230.045,498.027
7336,435,113.534,434.731,150.749,367.748
7468,309,16.8744,302.097,20.395,379.601
7511,238,84.399,319.27,47.5309,253.696
7420,339,11.1788,255.91,48.2974,391.251
7721,71,251.992,58.929,215.317,20.325
7769,144,453.886,391.213,417.815,399.145
7769,122,424.513,294.494,388.572,187.272
7780,141,388.805,312.737,352.38,405.172
7795,2,318.339,211.192,281.625,265.042
7791,68,430.901,406.063,393.794,466.608
7706,652,143.255,756.037,177.36,630.569
7573,736,233.262,707.095,267.544,643.075
7689,633,116.087,512.931,150.033,482.105
7821,481,54.3685,211.227,20.6722,299.198
7854,438,115.747,53.3063,82.5494,59.6071
7905,393,125.415,66.1912,92.2074,42.3968
8218,82,456.577,508.561,424.059,541.673
8260,80,633.363,708.354,601.32,700.746
8262,83,616.858,671.166,584.915,705.509
8275,77,540.384,660.899,508.196,618.099
8303,91,445.101,437.633,412.309,617.748
8284,133,476.157,180.636,443.112,541.891
3549,223,11.6748,85.9343,21.272,102.121
3482,227,38.1768,15.8457,48.0504,70.2759
3502,243,47.5796,59.2692,57.4535,40.9952
3522,172,27.3233,5.18006,17.3735,71.9337
3545,150,58.6322,113.119,48.9539,71.2933
3569,134,56.965,102.61,47.3083,63.8183
3732,27,218.277,295.572,208.839,308.312
3761,52,249.095,295.062,239.601,310.597
3759,43,225.805,348.565,216.437,277.94
3763,184,302.151,319.549,292.769,355.747
3760,146,273.363,289.159,263.823,279.331
3754,181,314.065,235.173,304.315,216.158
648,137,96.0006,74.73,94.1194,67.7539
649,143,100.089,103.031,98.2541,47.2245
658,134,90.31,129.221,88.5464,41.2003
662,160,102.355,95.7579,100.576,54.9908
663,167,100.034,49.0753,98.2086,92.2562
678,147,84.8273,65.4109,82.9185,41.0575
722,119,55.5094,43.0656,53.3859,14.7258
740,101,40.1801,21.0473,38.0123,84.7462
738,111,49.4175,63.8257,47.2147,45.7159
748,91,39.3984,68.3341,37.2428,0.0650156
766,46,2.98974,48.2437,0.98203,14.2159
774,14,31.6034,22.276,33.4246,0.473541
1933,315,215.506,204.407,224.158,185.183
1917,305,211.094,170.065,219.764,164.783
1987,244,134.758,94.4259,143.346,67.8664
2059,171,47.9636,3.47932,56.475,45.3562
2063,179,48.4372,15.6126,56.7594,25.7434
2008,272,135.535,47.9018,143.963,117.272
2143,183,25.1575,5.71715,33.3085,29.2541
2146,182,24.4649,14.2387,32.5258,18.4184
2205,106,36.7165,78.6866,28.8165,47.8465
2228,114,16.4496,65.5744,8.35291,115.891
2263,178,17.1787,1.92363,25.5061,25.1092
2252,138,26.3162,5.41976,17.9138,42.754
4365,142,91.5186,76.2057,94.3308,39.8216
4235,222,22.4778,66.3602,19.659,69.622
4257,182,4.90296,25.7397,7.64275,0.277829
4323,73,96.4402,92.8677,98.9354,125.307
4332,53,142.485,20.9436,144.816,194.28
4378,18,135.078,68.0158,137.575,8.94114
4486,170,287.58,324.479,290.367,483.207
4534,198,516.883,730.713,519.108,912.712
4534,182,459.164,523.232,461.133,670.059
4538,180,342.893,730.719,345.604,630.167
4523,151,418.135,731.443,420.955,559.211
4516,309,604.842,926.217,606.701,1380.71
4417,842,264.124,444.293,386.927,403.155
4273,879,316.589,723.521,437.938,679.367
4419,768,151.948,613.913,272.406,536.588
4500,572,3.76365,357.168,122.519,225.05
4620,474,100.376,104.978,18.2204,237.728
4752,348,220.287,188.948,101.233,101.694
5168,19,592.627,658.65,473.278,399.526
5158,336,795.664,817.281,681.727,452.888
5152,397,817.733,457.416,704.643,611.084
5165,451,802.187,650.107,688.125,692.496
5216,412,757.042,509.137,640.155,684.48
5213,506,876.175,495.4,761.687,283.328
2626,277,130.886,215.548,136.019,125.111
2468,413,260.174,207.713,265.357,320.577
2489,386,217.489,343.066,222.735,328.976
2548,334,168.042,217.805,173.276,171.177
2551,325,168.617,106.929,173.603,161.87
2596,300,133.041,190.786,138.093,157.777
2768,127,23.4752,76.3244,18.7342,37.1898
2882,6,144.585,173.605,139.797,130.188
2889,52,199.631,277.94,194.854,196.746
2894,55,187.754,321.684,182.774,260.261
2906,20,170.049,158.121,165.177,237.693
2893,109,249.92,225.682,244.771,310.321
4159,826,416.085,730.91,523.567,602.339
4094,859,448.409,543.928,555.596,428.929
4156,883,433.636,762.881,541.873,645.879
4365,669,213.391,359.609,321.304,395.979
4378,694,211.661,273.431,319.265,495.801
4304,815,328.204,469.864,436.53,718.244
4675,523,18.6442,5.1845,127.668,214.966
4870,354,112.253,206.563,2.06941,275.63
4851,380,60.5912,109.266,50.052,83.9581
4876,328,62.7272,149.794,48.6107,16.8628
4937,361,39.8871,266.303,73.8202,62.1544
4946,296,91.9661,325.774,21.392,397.461
3130,370,320.064,173.468,345.9,225.737
2930,574,493.803,268.433,519.668,196.033
2969,563,486.486,228.115,512.372,564.135
3034,487,405.828,114.327,431.386,26.1812
3050,486,407.312,235.5,432.57,182.933
3084,489,389.671,111.636,414.777,85.982
3296,251,129.192,91.4878,153.657,78.651
3370,184,39.5871,232.512,64.0605,88.0748
3373,247,100.872,194.563,125.264,61.4054
3372,289,153.044,77.9637,177.792,5.96764
3372,402,223.237,23.1087,248.283,41.6441
3383,490,269.559,231.207,295.509,104.003
1265,71,196.846,38.0263,181.939,115.444
1176,134,132.11,70.735,117.464,1.43884
1179,154,121.761,7.05099,106.957,47.243
1199,63,172.572,42.4925,158.237,92.1639
1206,54,183.691,98.5238,169.491,5.18768
1227,40,212.2,103.726,198.236,77.9835
1292,126,341.636,315.786,328.513,313.758
1319,143,360.615,413.705,347.498,395.965
1322,142,358.236,316.486,345.04,346.359
1330,144,354.495,369.343,341.218,390.023
1311,95,317.14,330.832,303.5,308.588
1322,100,307.728,322.892,293.687,312.169
2153,335,111.966,228.137,136.497,132.797
2154,338,112.214,232.206,136.96,215.709
2189,305,67.7592,250.551,92.2024,112.61
2216,345,98.3092,273.52,123.328,180.798
2227,347,111.892,238.759,136.848,193.429
2263,320,83.0421,217.786,108.256,185.338
2364,278,32.2621,96.3201,57.5078,93.4949
2403,73,119.794,69.6539,95.5278,50.9878
2403,78,126.397,73.4802,102.249,75.8842
2414,74,104.204,142.379,79.4386,107.363
2439,134,57.532,77.5496,32.2024,67.7431
2441,56,122.456,4.1369,97.3517,67.6871
32832,4646,884.074,4090.76,816.555,3800.74
32099,4717,811.349,1433.09,853.21,3352.03
32587,4344,1038.06,2189.37,639.616,1767.92
34065,2701,2749.68,929.854,1084.95,1186.07
34138,2750,2996.68,2428.1,1342.11,441.602
33388,3606,1762.48,507.041,87.996,811.54
35633,1838,6080.88,6153.92,4518.46,3442.88
37136,2974,7745.24,7325.96,6191.41,8321.72
37114,2670,7420.85,7079.73,5850.1,7584.47
37183,2367,6792.9,6773.93,5185.86,7727.35
37345,1285,6302.07,4567.03,4657.72,6555.29
37354,1315,6799.27,4850.23,5178.11,6336.52
704,49,37.3642,28.8784,50.2423,21.5206
705,54,34.7633,21.4276,47.6714,32.4994
710,55,35.7307,29.854,48.7298,18.2918
707,47,39.9765,17.115,52.8274,12.0738
706,42,42.0939,19.1369,54.9374,33.7995
713,31,55.7351,4.36279,68.4741,5.62123
752,16,107.344,119.086,119.87,114.141
762,28,121.558,164.657,133.999,150.09
761,16,110.556,134.219,123.255,105.545
765,20,111.32,122.749,124.093,124.095
754,2,93.6494,130.243,106.567,139.858
755,4,100.927,89.6533,113.628,122.858
1459,58,13.0977,18.8487,20.3006,1.56779
1472,45,21.5819,15.5967,28.7771,7.7561
1487,36,31.6816,30.3203,38.8763,25.1213
1489,60,18.4705,34.6838,25.775,0.675026
1486,64,16.1249,6.02225,23.4741,1.23158
1489,59,18.2085,4.38098,25.5885,3.77434
1518,50,25.0945,43.8555,32.7014,27.4109
1518,52,29.592,26.6307,37.2048,59.111
1516,41,38.9101,42.0043,46.4509,33.2814
1516,41,30.1826,44.5641,37.7216,67.7574
1518,43,28.3752,41.0421,35.9369,63.3974
1517,34,45.1221,31.7485,52.4564,65.3154
122,29,38.6865,31.9433,35.0867,22.0099
116,36,46.2796,34.0431,42.6613,37.6903
118,34,43.2013,32.9804,39.6156,30.5674
121,31,37.7366,32.2607,34.2029,28.4687
123,29,35.7897,28.5882,32.238,30.3904
129,21,28.5569,24.7521,25.0269,33.021
138,9,15.3401,19.9906,11.8945,27.9319
138,4,11.7655,24.5832,8.39181,25.2059
138,8,2.10337,5.76414,1.05163,1.20032
139,14,4.09365,11.3996,7.10952,1.77835
145,18,8.77043,16.3173,11.8003,20.0397
145,21,12.0546,12.5252,14.9986,14.856
6433,1118,160.987,649.834,452.777,717.993
5683,1890,956.489,1149.85,1250.9,1438.33
5822,1869,856.023,1362.41,1151.54,1224.26
6176,1270,255.03,247.938,539.825,448.08
6213,1295,384.858,647.294,675.639,1114.03
6364,1262,374.023,578.432,670.148,721.726
7068,900,221.717,718.046,78.0654,131.918
7593,510,736.605,837.183,436.025,940.629
7458,832,389.053,406.893,80.426,452.451
7501,990,211.142,229.373,107.509,252.249
7524,1447,1.20441,419.484,326.533,617.243
7566,1437,115.644,239.962,210.411,18.6248
3923,648,495.676,479.772,520.896,414.051
3870,710,544.041,483.074,569.51,409.683
3910,670,498.064,486.708,523.481,366.461
4013,640,456.188,471.583,481.887,464.063
4009,665,469.964,505.603,495.288,379.259
4078,618,424.208,425.168,449.63,426.637
4261,533,314.993,292.949,340.289,434.168
4378,390,217.057,178.454,242.408,115.088
4366,441,268.302,376.087,293.653,173.302
4397,382,204.289,301.53,229.7,330.197
4457,371,161.118,268.144,186.963,175.474
4507,267,47.1651,209.357,73.0659,163.708
5725,716,533.26,665.963,553.157,549.788
5640,774,591.396,623.9,611.306,479.588
5792,573,406.949,439.375,426.605,261.428
5939,432,236.465,153.542,255.713,71.5132
5947,409,205.812,125.55,224.836,178.116
5907,469,276.403,226.187,295.33,127.444
6260,154,28.4764,93.3432,9.69836,92.7177
6348,57,145.874,75.0899,127.364,71.6028
6353,16,165.789,208.444,147.497,49.2248
6364,70,80.3512,155.923,61.7743,199.941
6391,185,7.55821,72.5891,26.4528,116.578
6394,337,58.3233,308.324,77.7736,106.066
4973,133,174.109,165.117,170.726,8.56132
4786,248,37.5896,242.625,34.0724,239.263
4852,188,88.5887,275.231,85.1076,113.006
4907,28,209.934,87.8739,206.316,32.5935
4899,24,139.736,115.022,136.437,116.617
4930,5,37.2537,380.229,39.9102,526.173
5064,274,176.689,495.959,174.361,462.873
5103,312,764.058,1021.32,759.65,1463.63
5098,303,555.455,1075.45,550.204,891.64
5102,333,230.319,1594.55,226.34,1660.5
5097,273,468.367,1675.38,465.924,675.135
5093,389,788.371,1725.98,783.719,1972.16
1668,56,65.7915,52.8819,66.7131,57.1904
1520,72,62.4782,47.8039,61.5999,40.4244
1537,53,45.8875,19.8658,44.9744,14.6628
1544,51,37.3809,5.70998,36.4818,3.12336
1541,43,22.3634,2.38459,21.471,23.6798
1553,33,12.1973,42.5985,11.2975,22.7744
1611,47,63.2233,94.6492,64.1795,79.9873
1619,63,76.1014,87.7747,77.0635,78.9295
1618,49,63.5667,88.5591,64.6114,81.2389
1609,49,54.4774,65.5439,55.5127,95.6847
1599,17,23.9189,45.2969,24.9541,53.398
1595,10,26.0768,12.3389,27.0608,35.0183
615,65,23.382,23.1966,26.097,41.3115
581,89,0.917577,46.6244,1.72919,77.7343
594,75,9.17849,52.5821,11.8388,25.2591
598,79,8.97437,35.2944,11.692,7.43785
602,75,18.9267,0.769056,21.6295,15.9887
611,69,20.287,2.00925,23.1058,11.0343
657,0,78.5301,76.2528,81.3438,62.1718
668,11,97.9133,100.593,100.691,102.209
674,15,102.817,108.593,105.583,115.169
668,7,87.0857,90.4417,89.9229,121.768
679,12,94.5286,86.3013,97.332,112.619
680,2,99.1777,67.4699,101.91,104.738
968,191,172.142,235.289,168.946,180.259
1006,147,134.775,193.718,131.616,161.193
1013,139,122.904,212.089,119.788,165.954
1025,104,104.21,117.882,101.151,114.952
1039,87,141.95,18.294,138.545,17.3381
1047,82,157.502,22.747,153.962,11.9322
1072,44,123.911,23.3959,120.437,17.4946
1070,36,19.7868,135.648,17.2016,62.2449
1069,18,93.1541,73.684,90.3266,82.8656
1057,22,176.658,266.094,173.466,1.92408
1111,28,48.8619,144.575,45.4326,226.047
1150,120,95.6555,151.168,97.7054,215.96
241,30,0.955155,30.4834,3.19246,16.7807
222,49,17.5357,32.9544,15.2867,19.3435
225,48,16.167,31.6315,13.8656,0.247012
231,37,9.2212,5.67175,6.89173,13.2541
240,30,1.92616,4.58506,0.446747,9.27143
243,29,2.27273,19.0981,4.63944,5.1252
260,3,30.0289,35.4805,32.2815,30.0593
260,2,30.1188,25.6569,32.4034,35.1534
259,1,29.2419,27.8467,31.5344,25.4394
260,11,17.3568,22.0836,19.8056,9.10515
258,43,9.57708,17.2756,6.85182,13.8652
262,51,13.5959,23.7003,10.8191,0.35652
1825,169,173.461,115.342,162.847,106.065
1795,180,161.174,90.6703,150.402,1.96672
1831,154,198.927,23.3541,188.163,1.01622
1875,111,247.335,40.2963,236.594,112.217
1867,97,263.64,113.841,253.254,4.95236
1835,130,233.982,83.5725,223.817,121.491
1951,32,323.728,302.279,313.846,102.807
1983,40,381.105,352.87,371.481,258.248
1979,22,343.148,268.098,333.403,205.906
1980,22,331.398,176.43,321.409,362.619
1979,36,318.831,181.635,308.651,308.175
1973,25,340.808,148.121,330.391,245.544
12127,1431,813.105,1479.12,990.15,1161.98
12001,1514,863.819,1352.3,1040.72,1066.34
12112,1385,734.121,1337.4,910.707,1201.53
12372,1008,367.973,587.986,543.04,626.46
12270,1105,361.737,397.453,534.773,480.447
12327,1087,241.22,301.97,413.54,395.51
12807,695,193.748,445.737,21.9008,69.8861
13334,142,809.786,1033.44,639.468,685.27
13344,110,863.05,1101.42,694.207,707.675
13370,26,857.33,1239.67,688.34,1120.36
13465,51,869.087,1261.37,699.162,992.617
13459,15,963.85,1286.06,793.87,1352.01
706,39,10.9929,10.0099,0.404643,15.2306
699,38,9.87452,11.6494,0.542386,35.0532
707,58,26.4471,22.1651,15.6148,29.1252
710,55,20.0628,19.2069,9.17874,36.1697
714,43,0.775937,62.5359,11.4017,34.8936
721,32,13.2906,38.2733,23.9083,41.2173
740,9,32.1904,59.6312,42.8215,57.6123
757,6,50.4562,67.4727,61.1624,68.5693
756,4,46.8419,69.265,57.6333,67.9267
757,9,31.1761,58.2722,42.2949,62.4759
759,18,19.7997,71.3877,31.046,77.2341
749,90,31.698,28.1389,19.8305,14.7939
1701,15,9.6955,24.2978,7.15185,41.861
1666,18,39.3876,24.9578,36.9251,55.1101
1677,0,30.2489,0.101684,27.7924,29.4459
1683,13,26.86,23.4553,24.4484,21.9254
1686,24,10.3946,2.95031,7.9859,7.38745
1660,0,28.4769,5.64013,26.1158,42.1948
1655,16,13.0608,0.135508,10.6886,0.222747
1671,42,8.94243,20.8205,11.2659,5.77937
1671,24,2.85038,20.4267,0.440145,23.8371
1673,51,17.6038,29.0866,19.9828,45.953
1681,72,40.249,97.7241,42.5362,43.1085
1682,101,71.5193,97.3959,73.6288,44.7291
2020,46,47.7504,46.753,26.6796,25.8486
1971,80,4.51771,8.63324,16.6136,9.68189
2019,29,67.2639,14.9278,46.2708,51.8319
2065,54,148.955,92.1265,128.196,99.9483
2047,36,119.846,44.3521,99.1533,45.4341
1971,64,16.2927,79.0729,4.68852,96.6879
2102,34,137.725,89.4661,116.908,1.95219
2148,75,164.031,169.953,143.013,10.8864
2153,85,160.901,105.824,139.901,127.391
2164,107,164.664,127.755,143.45,79.0271
2181,80,150.402,63.0502,128.837,67.2399
2054,55,108.137,10.5459,87.2255,28.7677
685,157,179.811,204.152,182.385,157.595
619,230,258.054,275.061,260.738,240.674
643,211,238.519,250.667,241.186,230.122
670,211,230.577,260.404,233.288,197.003
689,207,225.208,222.735,227.841,211.964
701,199,223.021,202.991,225.68,209.72
766,167,176.606,182.276,179.239,240.757
783,135,152.676,149.193,155.277,156.017
788,118,144.201,154.638,146.744,150.829
798,82,119.487,85.7592,122.031,75.9844
820,77,111.493,77.6778,114.15,57.3112
825,62,92.6919,83.7545,95.3865,92.1295
596,79,46.8474,31.1581,46.7103,23.6981
563,113,81.559,72.7118,81.5034,31.1867
574,105,71.1024,101.123,71.0589,48.9138
597,87,52.9784,68.5121,52.9744,48.5521
595,94,63.9663,66.8672,63.8347,55.0283
604,88,62.5833,86.1935,62.4712,28.9183
654,63,29.1806,52.5829,28.9551,41.2219
673,43,15.9422,3.39551,15.7669,46.3968
674,38,13.5779,3.48391,13.3741,25.0611
677,8,6.83672,23.9448,6.94479,43.7563
663,30,9.79852,65.4108,9.70698,59.2195
662,8,18.3177,36.8485,18.2971,26.3959
420,142,119.763,111.781,116.519,97.7884
422,147,123.904,118.518,120.653,95.9273
434,136,112.205,109.099,108.93,83.2482
455,135,102.996,84.1971,99.677,97.5755
461,123,86.7344,80.6442,83.4448,77.7976
476,109,78.932,45.2824,75.5963,91.8738
516,87,54.34,23.0527,50.771,52.0667
526,63,30.8359,20.2826,27.3735,34.2571
528,84,43.618,38.7202,40.0457,50.3753
533,72,37.5941,37.45,34.0594,23.5918
534,83,41.82,62.2595,38.2809,34.1939
541,61,16.9361,38.18,13.5376,20.8654
477,88,53.6383,81.269,52.032,88.8316
482,80,42.8894,56.082,41.314,69.5686
497,70,32.6007,54.5154,31.0133,47.9842
513,39,5.26781,9.91603,3.72244,3.21563
515,37,2.13142,4.33536,0.559674,42.3343
517,32,3.49839,21.3453,1.86094,35.4516
553,29,53.47,58.0574,55.0434,53.1855
559,24,55.3986,57.4529,56.9655,48.8352
557,22,52.1036,68.2601,53.6636,58.3632
557,25,50.9824,56.1481,52.5669,63.3552
560,21,51.6765,50.0767,53.2386,61.0915
564,26,59.7518,38.0093,61.2983,33.2927
460,44,9.12328,31.1076,9.80892,6.64876
434,69,37.789,50.2374,38.5238,36.0155
441,67,34.0443,62.7208,34.7672,26.4185
453,43,9.38389,34.0143,10.1012,20.7882
470,33,3.54025,4.21094,2.84395,18.5701
464,44,10.9119,35.2819,11.582,39.9592
485,38,0.814111,21.1383,1.43818,46.3171
496,28,5.74336,9.1539,5.16345,45.5918
492,28,0.294276,35.2392,0.267568,19.5657
496,22,2.00076,33.6817,2.58666,10.4767
510,14,4.9826,16.0968,4.32079,6.48604
509,14,10.4875,11.6871,9.78149,36.1911
3133,180,111.822,166.243,111.799,95.9211
3054,231,179.21,202.76,179.366,131.786
3092,221,160.701,229.617,160.81,139.048
3115,186,110.345,100.799,110.608,111.521
3133,171,74.425,35.2082,74.6007,12.6772
3161,138,54.8943,10.839,55.0874,21.2028
3311,16,76.4581,167.661,76.5575,124.914
3338,18,123.747,141.197,123.864,115.823
3327,14,116.375,92.81,116.572,156.412
3320,52,104.105,182.211,104.305,134.499
3314,16,72.8575,122.231,73.0336,69.9111
3294,53,183.038,74.5534,182.796,74.7983
5599,355,240.533,341.984,253.926,209.67
5611,321,294.18,304.9,307.513,319.829
5639,247,310.312,101.262,323.595,167.259
5706,230,350.193,39.1393,363.572,225.89
5683,190,513.049,120.271,526.474,246.947
5722,158,880.264,147.072,893.36,287.058
5897,91,654.788,1.58138,668.283,451.614
5989,173,390.342,513.855,374.708,451.77
5990,136,7.10371,680.248,10.958,996.02
5961,121,575.599,1881.9,592.158,1530.14
5972,83,113.68,1493.53,126.947,303.509
5977,179,139.058,1110.86,123.419,1593.71
1511,153,196.456,175.039,194.716,157.171
1499,154,198.6,186.798,196.919,160.556
1521,141,183.236,167.394,181.51,162.449
1571,93,132.05,106.257,130.335,87.8257
1579,87,118.318,97.9743,116.612,105.603
1586,89,115.851,85.9344,114.133,93.369
1607,61,88.6435,71.6675,86.8532,84.5139
1629,19,54.9102,62.5757,53.0963,65.7008
1634,17,56.1816,58.6914,54.3049,50.5193
1639,9,56.9016,70.2093,55.02,60.8859
1645,9,53.429,76.2448,51.6143,66.4671
1642,7,47.0548,63.1771,45.3299,41.8537
50300,8062,461.49,7070.18,4328.2,6266.16
47823,10526,3116.03,8906.86,7001.68,8393.89
48757,9998,2229.93,11040.7,6118.67,10524.4
50624,7691,315.417,6152.23,3519.31,6441.75
50873,7530,459.997,3825.06,3374.94,7945.76
51656,6808,1027.47,3745.94,2821.57,7490.44
55829,4432,3673.06,2475.94,280.594,3265.09
57909,2369,5994.84,4527.63,2063.14,1518.49
57633,1097,6734.77,4137.97,2881.39,3210.25
57612,1611,5170.16,3401,1196.87,4590.73
57636,3835,4812.48,137.579,806.918,2664.07
57726,3177,5577.73,1081.75,1609.74,2843.89
4822,270,28.7899,300.709,12.1756,306.345
4774,292,1.93101,144.811,14.7829,156.326
4827,225,57.6263,102.013,41.0956,36.5353
4863,160,129.341,5.4108,112.889,20.0945
4870,138,166.713,36.3744,150.559,5.00946
4822,186,89.8927,20.8463,73.871,161.208
4991,25,286.582,282.23,270.982,218.303
5023,62,344.52,227.894,329.038,245.037
5024,5,289.551,234.141,274.012,147.735
5045,34,292.924,165.539,277.284,300.245
5056,70,231.781,24.3515,215.737,167.263
5058,97,232.315,34.9149,216.099,149.822
132,42,17.8516,2.81663,14.0576,11.102
137,38,12.0372,0.197948,8.31963,6.9926
138,40,9.15354,1.22914,5.43936,12.6984
140,38,5.60955,24.3025,1.94941,29.1166
144,35,0.549484,25.8272,3.094,32.0292
149,20,11.5822,48.2118,15.0321,29.1862
155,13,20.7365,45.6089,24.1613,38.6968
156,33,52.0648,57.414,54.6923,50.6852
155,33,51.0872,57.0697,53.7209,55.4528
154,33,49.5956,46.9067,52.2265,59.3491
158,38,54.2576,56.5643,56.8681,57.169
165,45,62.0962,56.7811,64.6691,63.8623
24,3,2.50591,2.8237,2.06042,0.542537
16,8,12.5966,10.8263,12.1284,11.9973
17,6,10.4181,7.7076,9.96817,8.05015
20,2,3.41694,0.0132673,3.03503,3.16282
21,3,2.78745,0.507524,2.38573,0.534491
21,3,2.64548,0.300055,2.24327,1.07252
20,3,2.85591,2.03947,2.46911,1.18955
20,2,2.91407,0.235539,2.53153,1.2416
20,2,1.39183,1.22477,1.03779,0.528886
21,6,2.051,5.72042,2.36451,7.71715
24,8,2.93275,6.41281,3.29117,3.20874
21,5,0.116334,4.95035,0.239368,4.58923
450,60,0.374162,52.0969,0.0411893,39.2611
427,87,22.4232,24.6472,22.0219,66.2721
431,88,22.1092,44.0799,21.6816,51.127
444,67,0.994411,2.35571,0.57846,9.5371
439,77,15.8105,10.9769,15.3071,62.2775
450,69,16.0247,21.0203,15.4156,12.2028
483,18,32.896,44.304,33.5107,20.9601
503,7,51.9517,53.9997,52.5052,72.9954
501,22,36.636,43.3803,37.2261,63.4259
506,17,37.1793,43.6007,37.7493,52.6748
503,39,27.5328,46.6215,28.1314,63.9554
508,43,30.0441,31.5535,30.614,15.1616
768,85,56.5194,69.224,49.017,53.318
753,81,56.2912,46.4714,49.0241,39.1144
765,82,53.2286,28.7097,45.8548,22.9092
785,49,22.5765,17.7341,15.3139,3.20541
792,43,20.9465,20.808,13.5167,26.4268
772,66,50.2716,14.9587,42.721,18.0306
824,23,2.02543,14.3914,5.62467,25.6089
839,17,12.836,19.0548,20.4282,62.9955
839,20,9.7363,47.9464,17.3842,14.4683
843,0,18.7706,47.1819,26.3449,60.9491
848,17,12.9393,1.80848,20.6447,38.2939
850,7,33.8199,13.8981,41.2414,28.056
1381,94,92.6506,126.593,90.9327,90.8452
1356,103,98.8406,109.75,97.2542,168.674
1371,90,91.6216,97.7631,90.0584,83.6183
1388,72,76.0487,51.4952,74.462,34.9535
1392,63,61.4958,36.1544,59.8684,48.0796
1374,80,69.0005,18.3004,67.4306,35.4479
1426,31,9.95231,33.3258,8.32459,43.0838
1449,8,19.9153,57.1478,21.4785,59.1171
1446,0,27.3476,88.6936,29.0145,70.5046
1449,16,32.9789,107.12,34.6849,70.1283
1456,35,47.6569,127.136,49.3842,103.124
1457,53,70.4617,73.0118,71.9944,77.095
6119,169,444.66,136.89,414.784,54.2562
6114,181,332.545,300.55,302.57,64.4427
6104,140,273.205,23.9559,243.283,127.337
6181,3,201.286,497.369,171.277,535.13
6165,44,19.5575,1093.19,50.3568,718.59
6170,70,58.3525,710.833,89.2017,785.679
6220,379,360.274,910.599,328.781,1284.8
6284,451,1142.81,1577.31,1112.46,2296.47
6285,455,967.341,1190.36,935.283,1215.37
6267,368,569.976,1994.98,538.911,1787.78
6210,211,532.08,1973.27,504.562,821.016
6226,210,649.522,1293.18,620.203,2913.95
